년,월,역사명,환승역구분,04시-05시 승하차인원,05시-06시 승하차인원,06시-07시 승하차인원,07시-08시 승하차인원,08시-09시 승하차인원,09시-10시 승하차인원,10시-11시 승하차인원,11시-12시 승하차인원,12시-13시 승하차인원,13시-14시 승하차인원,14시-15시 승하차인원,15시-16시 승하차인원,16시-17시 승하차인원,17시-18시 승하차인원,18시-19시 승하차인원,19시-20시 승하차인원,20시-21시 승하차인원,21시-22시 승하차인원,23시-24시 승하차인원,00시-01시 승하차인원,01시-02시 승하차인원,02시-03시 승하차인원,03시-04시 승하차인원,Y좌표 (WGS84),X좌표 (WGS84),X좌표 (GRS80TM),Y좌표 (GRS80TM),geometry
2025,8,개봉역,일반역,1557,22731,50267,103305,104544,70328,53883,53994,58201,56267,54727,62650,76251,93053,118310,82007,57569,49563,21354,1944,0,0,0,37.494698,126.858504,943293.8021730053,1944131.335272816,POINT (943293.8021730053 1944131.335272816)
2025,8,개포동역,일반역,11,1849,7474,17849,22051,16244,12806,10729,14476,13532,12453,14629,17180,18871,21927,15745,10701,9955,4209,124,0,0,0,37.489112,127.066027,961635.4293459235,1943406.8064291256,POINT (961635.4293459235 1943406.8064291256)
2025,8,개화,일반역,14,2969,9760,15092,13517,5963,4883,4598,4185,4306,5139,5528,6674,8965,10801,7106,4242,3292,1682,508,37,0,0,37.578611,126.798333,938044.2782779207,1953479.0555046464,POINT (938044.2782779207 1953479.0555046464)
2025,8,개화산,일반역,2,4761,12809,28590,35468,19789,14721,15188,17248,16103,15452,16675,19391,25518,30346,21131,13719,12983,5933,1768,62,0,0,37.572458,126.806838,938790.224991624,1952790.8287688673,POINT (938790.224991624 1952790.8287688673)
2025,8,거여,일반역,7,7644,19888,49657,56879,31320,23002,22400,23300,24806,22889,26535,33362,37636,52354,38399,22566,20265,9417,2849,0,0,0,37.493208,127.143983,968528.7279515759,1943832.3133632632,POINT (968528.7279515759 1943832.3133632632)
2025,8,건대입구,환승역,343,21580,51141,108010,191185,152700,122634,123729,143679,155896,158923,175053,203226,249207,299710,216831,175634,167428,88824,22485,1153,0,0,37.540408,127.069231,961944.7304597475,1949096.4755224376,POINT (961944.7304597475 1949096.4755224376)
2025,8,검암,환승역,1744,9386,15583,38186,35570,16338,12159,12336,12529,11728,11668,13082,16962,21289,35664,25569,16648,14800,10874,5300,0,0,0,37.56915547,126.6735357,927015.5280348624,1952519.6156210408,POINT (927015.5280348624 1952519.6156210408)
2025,8,경복궁(정부서울청사),일반역,25,4197,20674,51545,141090,92608,70358,77159,80481,85889,85617,90601,98262,120826,145448,68453,51590,47877,13836,2437,29,0,0,37.575844,126.973576,953516.2782926572,1953070.932288911,POINT (953516.2782926572 1953070.932288911)
2025,8,경찰병원,일반역,8,3383,11844,32374,50675,30333,21038,18262,19355,20202,19501,20296,21239,31635,40397,23537,15820,13377,5784,1512,0,0,0,37.495754,127.124198,966780.8903153058,1944121.5732353157,POINT (966780.8903153058 1944121.5732353157)
2025,8,계양,환승역,42,11401,28735,51775,39959,29226,21514,20148,19418,20399,19720,22210,28527,32554,48175,40715,27059,24583,13856,4258,0,0,0,37.57160721,126.736023,932536.0366957842,1952744.9264885292,POINT (932536.0366957842 1952744.9264885292)
2025,8,고덕,일반역,1,5470,17143,41777,43821,32490,30111,28604,30055,33125,30673,36092,40200,43505,47096,35124,21713,21060,8031,2637,114,0,0,37.555002,127.154214,969458.3344946295,1950684.5921660517,POINT (969458.3344946295 1950684.5921660517)
2025,8,고려대(종암),일반역,63,4328,11818,31005,46361,29090,18689,18507,21051,22454,20695,22808,31708,35218,39550,26775,18732,18258,11092,2915,52,0,0,37.59034,127.03626,959059.3056998377,1954650.0265733027,POINT (959059.3056998377 1954650.0265733027)
2025,8,고속터미널,환승역,152,18342,88879,167050,248169,274700,287262,317569,329332,340468,359581,390358,414926,460872,448196,322944,292462,215911,61938,8646,15,0,0,37.504953,127.004916,956242.2369752744,1945190.9231607118,POINT (956242.2369752744 1945190.9231607118)
2025,8,곡산역,환승역,19,497,1814,2999,3797,1919,1554,1391,1488,1435,1679,1881,2132,2896,3683,1779,1223,1071,453,104,0,0,0,37.645729,126.801877,938412.5881392695,1960923.256663994,POINT (938412.5881392695 1960923.256663994)
2025,8,공덕,환승역,263,12970,43165,134678,265005,148324,92021,94193,96247,99422,95948,106018,128914,199032,275848,135455,100552,95231,40957,10219,106,0,0,37.544005,126.951058,951507.2716878421,1949549.9306792212,POINT (951507.2716878421 1949549.9306792212)
2025,8,공릉(서울과학기술대),일반역,46,7098,18533,44960,58869,37765,31370,30426,33657,34296,32752,36929,43330,49167,61128,46018,30434,26825,15667,4374,0,0,0,37.625642,127.072969,962317.9432771656,1958551.2556369859,POINT (962317.9432771656 1958551.2556369859)
2025,8,공항시장,일반역,13,3433,5566,11256,15974,9739,8101,7879,8863,8154,7981,9482,10931,11908,15302,10782,8435,7181,4246,1406,76,0,0,37.563611,126.810278,939086.7941066122,1951807.0539922772,POINT (939086.7941066122 1951807.0539922772)
2025,8,공항화물청사,일반역,7,1434,9771,12715,19846,4227,2221,3267,3392,2364,2477,3602,5912,11910,13771,4683,4006,3475,926,75,0,0,0,37.45902611,126.4774333,909564.6270253193,1940471.4325340868,POINT (909564.6270253193 1940471.4325340868)
2025,8,관악역,일반역,214,9053,16357,36015,35966,23779,19407,16482,17537,17039,16350,18023,21506,27262,36586,25278,16577,14991,7695,664,0,0,0,37.419578,126.908476,947658.8807987297,1935768.3346283443,POINT (947658.8807987297 1935768.3346283443)
2025,8,관악산,일반역,3,2031,4753,11618,17343,18593,16587,11993,11572,12814,14009,14925,16427,14895,13821,7716,5034,4338,2187,838,36,0,0,37.46916896,126.944954837,950919.151024725,1941250.476930478,POINT (950919.151024725 1941250.476930478)
2025,8,광나루(장신대),일반역,5,6252,19477,41149,60053,35842,30761,28311,30914,32172,30264,33498,41149,45783,57030,35772,26782,24651,9998,2317,0,0,0,37.545301,127.103478,964972.5031594856,1949626.015933655,POINT (964972.5031594856 1949626.015933655)
2025,8,광명역,일반역,4,1583,6008,17047,17512,12962,7702,10447,13920,5202,11791,10229,12320,16025,21419,14443,7033,10334,1176,4,0,0,0,37.415995,126.884523,945536.7790030907,1935384.3928071363,POINT (945536.7790030907 1935384.3928071363)
2025,8,광명사거리,일반역,185,24738,43445,89610,103136,68571,56972,57715,62531,61821,60323,68077,79331,89704,110336,79559,48566,40287,18059,4850,20,0,0,37.47927,126.854854,942959.4205747001,1942421.8927783035,POINT (942959.4205747001 1942421.8927783035)
2025,8,광운대역,환승역,2436,8238,16955,35570,36886,23543,20008,19299,21095,20778,19600,22329,25858,28955,35077,26235,18435,16217,11034,5032,0,0,0,37.623635,127.061975,961346.7670109139,1958333.0585097682,POINT (961346.7670109139 1958333.0585097682)
2025,8,광화문(세종문화회관),일반역,8,2187,33217,90877,267637,126524,72502,78390,80506,93548,91320,96246,112588,169022,252200,97577,73248,76432,17095,2193,2,0,0,37.571645,126.976568,953777.8812948661,1952603.5971727937,POINT (953777.8812948661 1952603.5971727937)
2025,8,광흥창(서강),일반역,8,4916,14098,34980,59603,35732,25739,26506,27143,25282,25295,27140,31482,42044,55337,31576,21047,19331,9052,2034,1,0,0,37.547464,126.931971,949823.458643276,1949943.7047382293,POINT (949823.458643276 1949943.7047382293)
2025,8,교대(법원·검찰청),환승역,84,11413,48893,107124,245710,195824,122675,117799,119451,133606,132585,136660,148226,219320,280482,138939,107665,101750,35344,7699,18,0,0,37.493957,127.014431,957076.927150371,1943966.604679916,POINT (957076.927150371 1943966.604679916)
2025,8,구로역,일반역,11401,21801,30866,63457,93255,57318,45719,44572,45012,46756,46241,51894,62666,84245,88279,48793,37177,35118,15520,10179,3,0,0,37.503178,126.882037,945380.2429665604,1945058.225486776,POINT (945380.2429665604 1945058.225486776)
2025,8,구로디지털단지,일반역,470,41078,72050,212051,381210,241462,125559,107142,122945,131435,123284,135098,165127,241892,350076,219182,144412,135437,64774,16505,166,0,0,37.4852931,126.901456,947084.0249317433,1943062.9073694916,POINT (947084.0249317433 1943062.9073694916)
2025,8,구룡역,일반역,1,1515,7191,15106,18071,12236,8414,8087,8757,9310,8248,11702,13099,13398,15309,10690,6707,6119,2612,120,0,0,0,37.486985,127.059496,961056.9613971099,1943173.5116779513,POINT (961056.9613971099 1943173.5116779513)
2025,8,구리역,환승역,753,6550,15266,31756,37557,25238,23101,21776,23524,24097,22462,26097,29497,32785,43323,31656,22033,16162,8209,1515,0,0,0,37.60326,127.143373,968521.1199435267,1956042.1385439895,POINT (968521.1199435267 1956042.1385439895)
2025,8,구반포,일반역,10,2773,16945,4136,5758,3814,2446,2802,3089,3270,3021,4422,15493,10709,6839,3247,2028,1633,599,225,1,0,0,37.501389,126.987222,954676.1960516898,1944803.8937742102,POINT (954676.1960516898 1944803.8937742102)
2025,8,구산,일반역,32,6440,14874,33877,44382,26141,20284,20218,21103,20721,20107,22988,26719,28238,33625,26386,16015,13887,6653,1638,0,0,0,37.611196,126.9172519,948567.1034308287,1957022.4487035037,POINT (948567.1034308287 1957022.4487035037)
2025,8,구성역,환승역,182,3752,14253,32036,37654,22082,17579,16392,17077,16149,15920,18665,22028,33017,39329,25946,20149,15736,8404,690,0,0,0,37.299013,127.105664,965051.3293246276,1922301.5521748532,POINT (965051.3293246276 1922301.5521748532)
2025,8,구의(광진구청),일반역,80,14627,39751,90916,158869,98831,67014,61642,67096,71325,70696,78420,90155,112150,155213,103478,74697,71161,32683,8579,46,0,0,37.537157,127.0862124,963443.3319101707,1948729.0590267894,POINT (963443.3319101707 1948729.0590267894)
2025,8,구일역,일반역,389,6807,17750,31637,31622,19794,16496,17815,25040,29768,21980,26132,37511,67838,49710,26799,27552,52319,8340,678,0,0,0,37.495973,126.869201,944240.3408803697,1944266.3985323645,POINT (944240.3408803697 1944266.3985323645)
2025,8,구파발,일반역,112,14195,45232,100263,103270,70014,61708,60068,63201,64447,66217,71207,83672,90312,106377,81565,53286,45573,23041,8006,239,0,0,37.636612,126.918827,948723.5834779643,1959841.4017480116,POINT (948723.5834779643 1959841.4017480116)
2025,8,국수역,일반역,12,949,1812,2628,3264,2979,2421,2584,2338,2514,2008,3007,3217,2887,2890,2101,1824,1622,690,137,0,0,0,37.516171,127.399402,991110.0520636609,1946325.1304893375,POINT (991110.0520636609 1946325.1304893375)
2025,8,국회의사당,일반역,4,2507,13969,55532,168700,66408,37340,34979,36842,41114,40611,39466,51358,95132,123684,49149,30923,28198,9175,1614,1,0,0,37.528611,126.9175,948532.2023824959,1947859.8833020036,POINT (948532.2023824959 1947859.8833020036)
2025,8,군자(능동),환승역,88,17627,36858,83929,145451,92975,61913,58505,64171,67619,65997,72691,86245,114987,153350,102684,73682,68022,33850,10844,981,0,0,37.557102,127.079559,962865.4204631733,1950944.450492397,POINT (962865.4204631733 1950944.450492397)
2025,8,군포역,일반역,102,7418,18521,45857,47241,16465,11360,11335,11686,11124,10898,13344,17172,32874,41045,20014,13915,10271,4347,587,0,0,0,37.353732,126.948517,951159.2520198046,1928441.780675334,POINT (951159.2520198046 1928441.780675334)
2025,8,굴봉산역,일반역,0,60,214,311,581,721,1018,2134,836,867,806,793,653,533,332,275,180,112,63,10,0,0,0,37.832086,127.557732,1005080.2510513392,1981371.4291437056,POINT (1005080.2510513392 1981371.4291437056)
2025,8,굽은다리(강동구민회관앞),일반역,3,8329,16230,39842,50868,32771,27257,27583,30326,30984,28669,30621,36439,39026,51675,36442,24687,20984,9013,3093,47,0,0,37.545442,127.142844,968450.0426197192,1949627.7211102396,POINT (968450.0426197192 1949627.7211102396)
2025,8,금곡역,일반역,71,2408,3494,7904,9920,6058,4381,4634,5002,4200,4036,4701,4817,6938,7840,5034,3102,2803,1255,352,0,0,0,37.637414,127.207931,974231.3537937494,1959811.679571575,POINT (974231.3537937494 1959811.679571575)
2025,8,금릉역,일반역,130,3704,11783,21424,22575,14264,12179,11886,11648,12894,12478,13493,16352,20679,22812,18340,12361,10473,5718,1565,0,0,0,37.751295,126.765401,935286.5165696298,1972660.2424555323,POINT (935286.5165696298 1972660.2424555323)
2025,8,금정역,환승역,808,29028,57150,129372,164222,83243,58962,58476,60650,61550,59387,69796,84542,127538,160286,103362,70487,64258,31026,10378,0,0,0,37.371957,126.943411,950718.9677948282,1930466.3418314767,POINT (950718.9677948282 1930466.3418314767)
2025,8,금천구청역,일반역,515,11526,22618,51830,61486,32569,24498,23710,24411,24477,23298,27008,32722,42567,62598,37579,23139,21438,9001,580,0,0,0,37.45576,126.894344,946434.1912570671,1939790.4167241277,POINT (946434.1912570671 1939790.4167241277)
2025,8,금촌역,일반역,166,4025,13574,26009,31761,20698,18360,18298,20860,19854,18221,21069,24888,28432,31892,22049,16204,12683,6390,1671,0,0,0,37.766106,126.774515,936102.1545200474,1974297.2558054193,POINT (936102.1545200474 1974297.2558054193)
2025,8,금호,일반역,82,4952,12487,30967,43609,28431,21166,19398,19993,20810,20327,22499,26137,32626,40301,28720,20571,17079,7931,1925,2,0,0,37.548269,127.015785,957227.633771583,1949991.5825828626,POINT (957227.633771583 1949991.5825828626)
2025,8,기흥역,환승역,251,6283,19684,46633,51953,29827,21819,23445,23605,25001,23278,26429,30812,42989,56432,38876,26098,21900,10564,802,0,0,0,37.275657,127.115944,965951.8927307096,1919706.7033108969,POINT (965951.8927307096 1919706.7033108969)
2025,8,길동,일반역,5,5876,13725,31360,47549,32521,26194,26966,28950,28453,28350,29300,34073,38650,46278,32725,21851,18069,7841,3170,2,0,0,37.538022,127.140085,968203.1700173328,1948805.4460567012,POINT (968203.1700173328 1948805.4460567012)
2025,8,길음,일반역,55,11777,40139,93218,108533,67775,51375,47510,53169,55059,52119,57980,70354,83185,106604,76297,52688,46152,23290,5149,0,0,0,37.603387,127.025053,958077.2249550975,1956102.4759837424,POINT (958077.2249550975 1956102.4759837424)
2025,8,김유정역,일반역,7,175,456,1230,1949,1528,1811,2097,2513,2120,2160,2211,2234,2033,2103,1087,1024,486,155,86,0,0,0,37.818475,127.714302,1018861.437773294,1979881.3639227664,POINT (1018861.437773294 1979881.3639227664)
2025,8,김포공항,환승역,52,14440,51811,98722,122891,94644,99649,109922,121796,130116,131622,133844,133945,150017,158305,101416,70220,61577,27015,4033,211,0,0,37.56217,126.801273,938290.3134163136,1951653.0557510094,POINT (938290.3134163136 1951653.0557510094)
2025,8,까치산,환승역,344,25169,50150,122286,157002,92080,63905,62682,65851,63965,63254,73020,86365,102231,145043,107117,74193,68653,33925,8758,374,1,0,37.53221,126.846466,942258.577690231,1948300.4162491073,POINT (942258.577690231 1948300.4162491073)
2025,8,낙성대(강감찬),일반역,53,13834,35884,98507,158987,112285,72071,63767,69611,69871,67705,74536,84495,110230,149613,109521,78843,72989,40087,9388,173,0,0,37.47713,126.963583,952571.4229974636,1942124.1570280914,POINT (952571.4229974636 1942124.1570280914)
