NODE_ID,ARS_ID,정류소명,정류소타입,X좌표(WGS84),Y좌표(WGS84),X좌표(GRS80TM),Y좌표(GRS80TM)
100000102,1198,원남동,가로변시간,126.9973383362,37.5745325055,955613.7501804532,1952913.9371725323
100000104,1200,안국역6번출구.인사동문화의거리,일반차로,126.9841344381,37.575798979,954448.5772187453,1953060.765988119
100000105,1201,조계사.종로경찰서,일반차로,126.9831555803,37.5725223095,954360.1428128032,1952697.710239535
100000107,1203,안국동사거리,일반차로,126.9827201116,37.5746105669,954322.9640534152,1952929.6039826844
100000108,1204,효제동.김상옥의거터,가로변시간,127.00223,37.5745,956045.6797363064,1952908.031202485
100000109,1205,종로5가.효제초등학교,가로변시간,127.0021442279,37.5728790133,956037.152884828,1952728.230776424
100000414,1209,창덕궁.돈화문국악당,일반차로,126.991234977,37.5774327721,955076.5474498508,1953238.608661712
100000116,1212,종로5가역6번출구,일반차로,127.0021826522,37.5705596025,956039.1826179592,1952470.8855878245
100000117,1213,청계5가.마전교,일반차로,127.0028494203,37.5698351103,956097.638110151,1952390.195033334
100000118,1214,동대문,일반차로,127.0084126252,37.5717262368,956590.0142679146,1952597.4214658428
100000119,1215,충신동,일반차로,127.006278812,37.5740223509,956402.9236729122,1952853.151977526
100000122,1218,연지공원앞,일반차로,127.0008065808,37.5759104142,955920.8188666884,1953065.1766657245
100000123,1219,방송통신대.이화장,가로변전일,127.002437,37.578043,956066.0401538012,1953301.013092033
100000124,1220,혜화역2번출구.마로니에공원,가로변전일,127.0022769364,37.5811194873,956053.7150266928,1953642.4095286531
100000125,1221,혜화역3번출구.서울대병원입구,가로변전일,127.0018481852,37.5809559696,956015.7621428724,1953624.4686724255
100000129,1225,이화동(이화장),일반차로,127.0032708172,37.5759372914,956138.430106332,1953067.005293903
100000130,1226,혜화동로터리,일반차로,127.0006878052,37.5855803307,955916.0329276944,1954138.0637278296
100000131,1227,명륜동2가.성균관대입구,일반차로,126.9993412723,37.5834170764,955795.8684158484,1953898.69356648
100000132,1228,혜화역.서울연극센터(장면총리가옥),일반차로,127.0014608831,37.5840306853,955983.3754891644,1953965.7752796216
100000133,1229,혜화역.동성중고(장면총리가옥),가로변시간,127.0015561579,37.5845329425,955992.0831493835,1954021.4537233452
100000135,1231,종로구민회관.창신동두산아파트,일반차로,127.0155555279,37.5740926792,957222.13111834,1952856.6905243304
100000139,1235,동묘앞역6번출구,일반차로,127.0156014431,37.5716849566,957224.8084722044,1952589.544736368
100000140,1236,동묘앞역5번출구,일반차로,127.0159450485,37.5719221488,957255.2865660768,1952615.703663596
101000307,1237,청계2가교차로,일반차로,126.9878778705,37.5684809008,954774.7030320938,1952247.0523738137
100000142,1238,창신3동주민센터,일반차로,127.015178,37.578413,957191.2674864472,1953336.1809267425
100000143,1239,숭인1동주민센터.창신역4번출구,일반차로,127.0154557816,37.5786281555,957215.9182643824,1953359.924847008
100000144,1240,동묘앞역.롯데캐슬천지인,일반차로,127.0158023517,37.5741800523,957243.9764732895,1952866.2717908516
100000147,1243,신설동역오거리,일반차로,127.0228414296,37.5756947252,957866.404155324,1953031.1373474328
100000364,1245,동묘앞역2번출구,일반차로,127.0175234975,37.5736431148,957395.6535587964,1952805.9194026915
100000151,1247,광장시장,일반차로,126.9977437946,37.5694963125,955646.5667489916,1952355.004757389
100000153,1249,서울특별시재향군인회관,가로변시간,126.9974787875,37.5725807445,955624.9943426086,1952697.3324480436
100000154,1250,서울역사박물관,일반차로,126.9721318077,37.5699003386,953385.0492332416,1952412.226884004
100000155,1251,청계3가.관수교,일반차로,126.9937793705,37.5686887917,955295.989881468,1952267.2929441223
100000156,1252,청계6가.버들다리,일반차로,127.0080377075,37.5699303868,956555.8635303776,1952398.3540992355
100000157,1253,청계7가.맑은내다리,일반차로,127.0130967122,37.5700419608,957002.6803435656,1952408.4057359155
100000158,1254,청계8가.영도교,일반차로,127.0181256262,37.5708949889,957447.260332227,1952500.7556636843
100000159,1256,원남동사거리,일반차로,126.9981123217,37.5757617378,955682.8239329914,1953049.949186304
100000165,1262,숭인2동주민센터,일반차로,127.0204373408,37.5742721533,957653.313777106,1952874.3908477772
100000169,1267,조계사,일반차로,126.9831609226,37.572800338,954360.7842374792,1952728.5535664712
100000180,1278,상명대정문,일반차로,126.955143,37.601417,951905.07335358,1955917.4237965045
100000181,1279,이북오도청,일반차로,126.9559729686,37.6127234824,951985.6044911696,1957171.4074225824
100000419,1280,경복궁역(효자로입구),일반차로,126.9743023448,37.576709505,953580.9529542776,1953166.5968761777
100000190,1288,종로중부새마을금고,일반차로,127.0065911394,37.5724174899,956429.5683082212,1952674.955658498
100000191,1289,신설동역오거리.서울풍물시장,일반차로,127.0231950517,37.5742548131,957896.8188420186,1952871.2277067688
100000192,1291,청계2가.삼일교,일반차로,126.9869890809,37.5683454305,954696.1317887714,1952232.4507364412
100000193,1292,청계8가.황학교,일반차로,127.0227870051,37.5721307298,957859.590121821,1952635.7541766504
100000355,1293,평창동삼성아파트,일반차로,126.9787981475,37.6111800895,953999.1587227888,1956988.7446930744
100000370,1294,안국역5번출구,일반차로,126.9855365486,37.5763329308,954572.7101586326,1953119.3265340512
100000371,1296,창덕궁,일반차로,126.9890031166,37.5772280879,954879.351503631,1953216.969457798
100000413,1297,남인사마당,일반차로,126.9874286375,37.5713191723,954736.7488543108,1952562.1610149504
100900178,1501,삼청공원,마을버스,126.9816468946,37.5882276807,954236.5318213804,1954440.8817302675
100900041,1502,수성동계곡,마을버스,126.9644678921,37.5820813834,952715.9626989322,1953767.486438125
100900040,1503,명륜3가종점,마을버스,126.9928636796,37.5909483783,955228.4566166163,1954737.324805721
100900197,1504,명륜새마을금고,마을버스,126.9967901477,37.5877854691,955573.2195059004,1954384.5500114048
100900044,1505,서대문역3번출구,마을버스,126.9663939394,37.5663370645,952876.1012973816,1952019.760761
100900039,1506,낙산공원,마을버스,127.0087215681,37.5804037213,956622.3298968838,1953560.003431336
100900037,1507,인사미술공간.세탁소,마을버스,126.9893670844,37.5814109836,954914.012208048,1953680.8672394592
100900035,1509,금융연수원,마을버스,126.9816582681,37.5866398268,954236.563798564,1954264.711003611
100900034,1510,박노수미술관,마을버스,126.966603478,37.5809967425,952903.83933517,1953646.077705913
100900032,1511,샘미용실.종로구청소년상담복지센터,마을버스,126.9932227051,37.5903095275,955259.7702645744,1954666.2761191796
100900031,1512,서울국제고등학교,마을버스,126.9972902593,37.5890715947,955618.1367360553,1954527.0033163808
100900188,1514,적십자병원후문앞,마을버스,126.964905806,37.5679079449,952745.6724349072,1952194.789618353
100900202,1515,서울성곽.성대후문,마을버스,126.989569366,37.5893663808,954936.6687240808,1954563.3848109527
100900026,1516,빨래터.고희동미술관,마을버스,126.9890634276,37.582987218,954888.1519909076,1953855.8888664944
100900025,1517,세검초등학교,마을버스,126.9614907597,37.6042522792,952467.2030977198,1956228.7538511157
100900024,1518,삼청동주민센터,마을버스,126.9819071619,37.5842638281,954257.0844019216,1954000.9835862487
100900020,1519,통인시장,마을버스,126.9684956941,37.5804417494,953070.5651285098,1953583.556831456
100900021,1520,양현관,마을버스,126.9936043615,37.5897914226,955293.15465798,1954608.6129995936
100900017,1521,국민생활관,마을버스,126.9988619666,37.5897456349,955757.295246659,1954601.043485152
100900016,1522,오거리,마을버스,126.9622629001,37.6070621164,952537.1438446362,1956540.1031336088
100900015,1523,경희궁자이2.3단지,마을버스,126.9640686009,37.5687871134,952672.2943350596,1952292.7504631432
100900013,1524,창신쌍용2단지.한성대후문,마을버스,127.0127581151,37.5812647965,956979.236506874,1953653.67941688
100900045,1525,통일부,마을버스,126.9859476734,37.5875948053,954615.8499619742,1954368.580334314
100900011,1526,원서고개,마을버스,126.9878088426,37.583080553,954777.4372899226,1953866.8471786208
100900009,1528,종로5가입구,마을버스,126.9976709493,37.5717928476,955641.4959339934,1952609.8284074927
100900007,1529,삼청파출소,마을버스,126.9812510491,37.581813662,954197.6540346724,1953729.4686757447
100900005,1530,오거리.한옥마을입구,마을버스,126.9696088803,37.579404615,953168.2055506824,1953467.936054157
100900046,1531,명륜시장.성대후문,마을버스,126.9952543092,37.5885110529,955438.0569439994,1954465.7777476755
100900003,1532,혜화초등학교,마을버스,126.9998516643,37.5872532276,955843.1983226913,1954324.0566217653
100900072,1533,청련사입구,마을버스,126.9624312007,37.6079803769,952552.5821726994,1956641.895327152
100900071,1534,영천시장,마을버스,126.9627388724,37.5700818569,952555.6874001748,1952437.0666148688
100900070,1535,명신초.삼선푸르지오.힐스테이트,마을버스,127.014556281,37.5821062067,957138.4879822176,1953746.2078994936
100900069,1536,감사원,마을버스,126.9852900569,37.5862106518,954556.9490635556,1954215.332769794
100900068,1537,중앙중고,마을버스,126.986965299,37.583092177,954702.965368956,1953868.5432309643
100900067,1538,인왕빌딩,마을버스,126.9577443332,37.6079283311,952138.8688146512,1956638.5000303076
100900066,1539,종로4가.종묘공원,마을버스,126.9946203403,37.5706890289,955371.4493923698,1952488.809661332
100900174,1540,국립민속박물관,마을버스,126.9795533717,37.5792551846,954046.1859575964,1953446.4466086968
100900065,1541,광화문새마을금고,마을버스,126.9711466491,37.5793687689,953303.96409858,1953463.1936308744
100900064,1542,새마을금고,마을버스,126.996518051,37.5877370613,955549.1680151168,1954379.30812158
100900063,1543,혜화우체국,마을버스,127.0006137149,37.5860376565,955909.761242727,1954188.836671948
100900062,1544,언덕앞,마을버스,126.9637921715,37.6089539753,952673.3233235198,1956749.2251783053
100900061,1545,경희궁자이4단지,마을버스,126.9621148375,37.5707022242,952500.973857502,1952506.2086764304
100900060,1546,종로센트레빌후문.e편한세상보문아파트,마을버스,127.0161855253,37.5817743934,957282.1509123192,1953708.6526877624
100900059,1547,사우디대사관앞.북촌힐스,마을버스,126.9850311776,37.5841056738,954532.812491371,1953981.920408432
100900058,1548,안국선원.삼거리,마을버스,126.984994076,37.5827909789,954528.7370650448,1953836.079051183
100900182,1549,구기터널입구,마을버스,126.9567768927,37.6082046142,952053.6562768868,1956669.6461526
100900057,1550,종로3가역9번출구,마을버스,126.9920931881,37.5710875771,955148.5217131252,1952534.2299088312
100900054,1553,소나무집,마을버스,126.964110466,37.6112770717,952702.88800282,1957006.8029487384
100900186,1554,독립문역3번출구,마을버스,126.9597453483,37.5728784775,952293.1180001596,1952748.854110002
100900053,1555,청룡사.보문파크뷰자이아파트,마을버스,127.01700714,37.5800189539,957353.693584851,1953513.52183116
100900052,1556,북촌한옥마을입구.정세권활동터,마을버스,126.9849422317,37.5815997311,954523.4349335273,1953703.9407440417
100900217,1557,종로1.2.3.4가동주민센터,마을버스,126.9911314256,37.5743837122,955065.5717340416,1952900.3796070376
100900050,1561,아름다운실버,마을버스,126.965463701,37.6120100581,952822.7872040748,1957087.443929108
100900049,1562,독립문초등학교,마을버스,126.9606775165,37.5738699714,952376.0646230392,1952858.382804941
100900206,1563,종로센트레빌아파트,마을버스,127.0156926979,37.5803534405,957237.8242840886,1953551.2290097796
100900048,1564,가회동주민센터,마을버스,126.9849543284,37.579972942,954523.513500643,1953523.450245424
100900097,1565,구기빌라,마을버스,126.9579797248,37.6062686142,952158.582299846,1956454.241206345
100900096,1566,원남로터리,마을버스,126.997511497,37.5762373738,955630.0523930624,1953103.0022805105
100900095,1567,보현산신각,마을버스,126.9657790521,37.6134825236,952851.5493979092,1957250.649666724
100900094,1568,린덴바움숲유치원,마을버스,126.9618040443,37.5746692802,952476.049427928,1952946.4919617851
100900093,1569,쌍용아파트입구.창신역,마을버스,127.0149635738,37.580511226,957173.5358601186,1953569.066689116
100900092,1570,아름다운가게.정독도서관,마을버스,126.9851271782,37.5789480833,954538.1524070646,1953409.6633330695
100900091,1571,산정빌라,마을버스,126.9574922002,37.6051519935,952114.8347929536,1956330.6052334264
100900090,1572,이화사거리,마을버스,127.0020914666,37.5765095598,956034.6283300729,1953131.0469304232
100900089,1573,박종화고택입구,마을버스,126.9676873462,37.6143102577,953020.4906835476,1957341.526728244
100900088,1574,무악현대아파트후문,마을버스,126.9619411637,37.5763372261,952489.2172298384,1953131.4734232223
100900086,1576,헌법재판소.안국역,마을버스,126.9858152185,37.5773871956,954597.9571080862,1953236.15749741
100900184,1577,청구빌라,마을버스,126.9569839726,37.6046102563,952069.6274648836,1956270.7610332973
100900085,1578,서울대어린이병원응급실.갑상선센터,마을버스,126.9995029662,37.5781188768,955807.013145123,1953310.807366752
100900083,1580,화인빌라,마을버스,126.9685386165,37.6129345305,953094.7563911914,1957188.4695896592
100900082,1581,행촌주차장,마을버스,126.9628880463,37.5752728058,952572.1528218074,1953012.90255046
100900207,1582,창신초등학교,마을버스,127.0153885503,37.5769032044,957208.9947221004,1953168.5805357995
100900081,1583,수운회관,마을버스,126.986669266,37.5752189424,954672.0549076986,1952995.1877619072
100900080,1584,상명대후문,마을버스,126.9573354115,37.6040255786,952100.2732380396,1956205.7140988875
100900079,1586,힐탑,마을버스,126.9690205751,37.6116055569,953136.4590081526,1957040.7845988409
100900187,1587,성결교신대원총회본부,마을버스,126.9634445669,37.5739763092,952620.473429854,1952868.781552695
100900078,1589,낙원상가,마을버스,126.9874148722,37.5737563689,954737.008367822,1952832.562808112
100900077,1590,완성빌라,마을버스,126.9575011241,37.6034020863,952114.5007424618,1956136.4556722287
100900076,1591,서울대병원장례식장,마을버스,126.9974309648,37.5805553988,955625.5040230117,1953582.1045627664
100900075,1592,혜화역1번출구,마을버스,127.0017632862,37.5834729904,956009.7470274218,1953903.7599920863
100900074,1593,감나무골공원,마을버스,126.9699479367,37.6124059606,953218.8087126948,1957129.1236322287
100900073,1594,한국사회과학도서관.이회영기념관,마을버스,126.9641239308,37.5736670147,952680.268135884,1952834.1244206997
100900205,1595,동묘앞역8번출구,마을버스,127.0142453819,37.5726943506,957105.6386293208,1952702.1501806767
100900121,1596,종로2가.탑골공원,마을버스,126.9875484137,37.5705713654,954746.8734468598,1952479.1377918653
100900120,1597,경진빌라,마을버스,126.9578303612,37.6020037175,952142.6663783784,1955981.1445881051
100900198,1598,성대입구,마을버스,126.9992849459,37.5833533096,955790.8575062008,1953891.6454461932
100000416,1601,청와대,일반차로,126.973768082,37.5829712951,953537.668692227,1953861.5775117849
100000417,1602,춘추문,일반차로,126.9796554436,37.5831276121,954057.5783445294,1953876.024528341
100000418,1603,경복궁.국립민속박물관,일반차로,126.9795911351,37.5794135204,954049.6176805136,1953463.994753437
100900119,1607,EN갤러리,마을버스,126.9706087294,37.6134217965,953277.7647715184,1957241.4974614908
100000421,1612,유림회관앞,마을버스,126.9969805237,37.5858955968,955588.9044605003,1954174.7873768625
100900218,1615,성균관대정문,마을버스,126.9966204422,37.5849563466,955556.5545827644,1954070.7522344308
100900219,1616,600주년기념관,마을버스,126.9939426439,37.5873281035,955321.547479138,1954335.1580409035
100900220,1617,성균관대운동장,마을버스,126.99237,37.587863,955183.0227314944,1954395.251565348
100900221,1618,학생회관,마을버스,126.9936746328,37.5874203934,955297.940529534,1954345.524697858
100900118,1667,종로문화체육센터,마을버스,126.9645321424,37.5746935562,952716.9639847918,1952947.808860636
100900117,1682,동대문역2번출구,마을버스,127.0117218002,37.5720494465,956882.4215849688,1952631.756309624
100900116,1683,종각역.YMCA,마을버스,126.98508926,37.5703976388,954529.6055233108,1952461.0508351333
100900115,1684,서교빌라,마을버스,126.9571553655,37.601989057,952083.0746205692,1955979.862310565
100900177,1685,경복궁역,마을버스,126.9724733176,37.5770722054,953419.6748096062,1953207.7420323284
100900114,1698,무애사,마을버스,126.9718458037,37.6139004282,953387.2442171331,1957293.9847402463
100900113,1699,단군성전앞,마을버스,126.9653175119,37.5755600915,952786.8615323012,1953043.5519398127
100900192,1702,동대문종합시장,마을버스,127.004958038,37.5712161296,956284.6542757758,1952542.4291943577
100900112,1714,상명초등학교,마을버스,126.956715418,37.6009238115,952043.556335378,1955861.902355069
100900179,1720,법련사,마을버스,126.9796650539,37.5765879752,954054.4083112174,1953150.4776547053
100900110,1722,성균관대학교,마을버스,126.996646,37.584886,955558.7692777518,1954062.9355144084
100900109,1723,참샘골공원,마을버스,126.9742524976,37.6146097003,953600.0915597928,1957371.4833071523
100900108,1724,황학정앞,마을버스,126.9653293849,37.5768126115,952788.7007448884,1953182.5072151097
100900107,1725,종로5가역.중부교육지원청,마을버스,127.0020898456,37.5714192458,956031.4924550088,1952566.302191959
100900106,1727,인사동들머리.3.1독립선언터,마을버스,126.983296967,37.5719470235,954372.2770487318,1952633.8163688537
100900105,1728,정독도서관,마을버스,126.980080541,37.5802605382,954093.3509804332,1953557.728156976
100900103,1732,평창공원지킴터입구,마을버스,126.9757438761,37.6163963984,953732.8213813195,1957568.974203202
100000360,1733,창경궁.고궁호텔.메이플레이스호텔,일반차로,126.9974492169,37.5765581609,955624.7433656655,1953138.621479008
100000329,1762,광화문,일반차로,126.9755694982,37.5703374879,953688.8974701806,1952459.0266573909
100000334,1767,종로3가역11번출구,일반차로,126.9932082199,37.5706348964,955246.7160742524,1952483.4755511447
100000335,1768,종로3가,일반차로,126.9909932186,37.5701024255,955050.7945213816,1952425.457775266
100000336,1769,종로4가,일반차로,126.9962507486,37.5704692645,955515.2960743848,1952463.6547667924
100000338,1771,동대문종합시장.종로6가,일반차로,127.0032911936,37.5708647997,956137.254342745,1952504.227661652
100900102,1776,종로도서관,마을버스,126.9671251598,37.5764842271,952947.0618263696,1953145.1736220971
100000344,1778,경복궁역7번출구,일반차로,126.971681974,37.5758191735,953349.0173475206,1953069.1166679035
100000345,1779,안국역,일반차로,126.985229602,37.5766137515,954545.777188765,1953150.6307117047
100900101,1790,종로사우나,마을버스,126.9877503526,37.5738011149,954766.6596855232,1952837.3656006816
100900180,1791,홍지파크,마을버스,126.9557163281,37.6012424257,951955.5695707566,1955897.761999081
100900099,1793,통인시장.종로구보건소,마을버스,126.9687504797,37.5803350289,953092.994760186,1953571.589436288
100900191,1794,종로5가역.광장시장,마을버스,127.000038992,37.5707724724,955850.006570829,1952495.507509243
100900098,1795,평창동산림제3초소,마을버스,126.9771030504,37.6173560499,953853.3665601972,1957674.7746599463
100900145,1796,배화여중고,마을버스,126.9676986337,37.5767787564,952997.885180547,1953177.5632183368
100900143,1797,대학로입구.이화사거리,마을버스,127.0025801998,37.5759841652,956077.4751935084,1953072.528349477
100900144,1798,운현궁,마을버스,126.9869813803,37.5752716136,954699.6472102042,1953000.880847272
100900142,1799,상명대입구,마을버스,126.9569583018,37.6000210109,952064.4169255074,1955761.616383809
100900139,1802,김창열.윤명로화실,마을버스,126.9783685436,37.616304998,953964.4014773464,1957557.5432286505
100900138,1803,사직공원.경복궁역입구,마을버스,126.9689039095,37.5762206893,953103.9616130036,1953115.0459917889
100900137,1804,충신시장,마을버스,127.005404874,37.5749766498,956326.30913491,1952959.432652591
100900189,1805,안국역2번출구앞,마을버스,126.9861183272,37.5771728174,954624.5914209672,1953212.2268176773
100900134,1809,감람산기도원,마을버스,126.9798729651,37.6159439291,954096.9503256716,1957516.7473216304
100900133,1810,카센터.사직터널앞,마을버스,126.9658895166,37.57409862,952836.4489139403,1952881.121259526
100900131,1812,재동초등학교,마을버스,126.9853617134,37.578791085,954558.7659456086,1953392.1316436024
100900129,1814,삼청공원삼거리.옥호정터,마을버스,126.9817444742,37.5874185176,954244.651494942,1954351.06121171
100900127,1816,연화정사,마을버스,126.9794938432,37.6146490046,954062.6946136572,1957373.2661016856
100900126,1817,대신중고,마을버스,126.9616893251,37.5726178078,952464.6153978892,1952718.9487795287
100900125,1819,현대사거리,마을버스,126.9866353642,37.5792417814,954671.5000416604,1953441.5189940247
100900215,1820,교남동주민센터,마을버스,126.9613278115,37.5721819807,952432.4145857802,1952670.7787769365
100900124,1823,형제봉입구,마을버스,126.9816861503,37.6128643152,954255.0849212152,1957174.1914480976
100900123,1824,교남동새마을금고,마을버스,126.962337459,37.5714943551,952521.1359125262,1952593.9793220656
100900122,1825,창신초교,마을버스,127.0157200961,37.5760372123,957237.775038724,1953072.3519949128
100900167,1827,볼링장,마을버스,126.9879589184,37.5792554401,954788.3748245948,1953442.3965782232
100900166,1829,석파정.서울미술관,마을버스,126.9637824182,37.5947643228,952663.4723559248,1955174.9475439172
100900165,1830,지구촌교회,마을버스,126.9792421489,37.6131060324,954039.531506746,1957202.2027586764
100900164,1831,월암공원,마을버스,126.9646918774,37.5712260916,952728.877353962,1952563.029689197
100900163,1832,숭인1동주민센터,마을버스,127.0155607478,37.5774150014,957224.4925691184,1953225.283501413
100900160,1836,보현빌라,마을버스,126.9784205906,37.6153822583,953968.425980016,1957455.1434180413
100900159,1837,스위스대사관,마을버스,126.9656960774,37.5701413179,952816.870949604,1952442.1745077115
100900156,1840,세검정교회,마을버스,126.9600291533,37.5993880238,952335.0865445592,1955689.8259299512
100900155,1842,김종영미술관,마을버스,126.9781122953,37.6132637884,953939.9107350076,1957220.258923032
100900154,1843,서울시교육청,마을버스,126.9666998924,37.569381682,952905.0378552892,1952357.3929744384
100900210,1844,창신쌍용1단지.종로센트레빌아파트,마을버스,127.0155692785,37.5803228198,957226.9093161724,1953547.8879767545
100900153,1845,사우디대사관.북촌힐스,마을버스,126.9852486243,37.583863308,954551.86389585,1953954.925815001
100900149,1849,강북삼성병원,마을버스,126.9683376852,37.5685315243,953049.1363932026,1952262.252497638
100900203,1860,성대후문.와룡공원,마을버스,126.989734001,37.5891522774,954951.0745659056,1954539.5520345597
100900019,1873,마트앞,마을버스,126.958756466,37.6066987064,952227.4169616036,1956501.562672793
100900022,1874,국민은행.세검정지점,마을버스,126.9608727063,37.6049541749,952413.09587194,1956306.93935353
100900027,1876,혜화역4번출구,마을버스,127.0015538872,37.5835080381,955991.2793089732,1953907.7464504917
100900028,1877,방송통신대앞,마을버스,127.0019926794,37.5786973612,956027.1919822824,1953373.819201375
100900030,1878,서울대치과대학,마을버스,126.997800962,37.5774082997,955656.3068408028,1953232.7742165648
100900033,1879,효제초교.연동교회.김마리아활동터,마을버스,127.0022087811,37.5736413355,956043.3013290368,1952812.7764920716
100900042,1887,서울대학교병원현관.암병원현관,마을버스,126.9981631637,37.5790872846,955689.284120585,1953418.878666487
100900211,1888,종각.공평유적전시관,마을버스,126.9832427053,37.5715937879,954367.2698801004,1952594.6529386104
100000399,1901,동대문역JW메리어트동대문호텔,일반차로,127.0092820998,37.5706369793,956666.1632365872,1952476.172416708
100000407,1902,대학로,일반차로,127.0021204164,37.58189612,956040.3517127086,1953728.64647776
100000408,1903,창경궁,일반차로,126.9964163097,37.5791596347,955535.0840532872,1953427.730918033
100000410,1905,인사동.북촌,일반차로,126.9837977873,37.5758950223,954418.9089664724,1953071.5848062315
101000313,1912,종각역,일반차로,126.9828944171,37.5693799579,954335.1621048534,1952349.208461666
100000403,1913,인사동.탑골공원,일반차로,126.9888006413,37.5701155367,954857.1797027268,1952427.9634937176
100000404,1914,종묘.세운상가,일반차로,126.9934997231,37.5703736241,955272.3017865432,1952454.3498748727
100000406,1916,동묘.숭인동도깨비시장,일반차로,127.0180439092,37.5734766013,957441.513235372,1952787.209707956
105000553,1917,서울풍물시장,일반차로,127.0231780999,37.5733400255,957894.8068956856,1952769.7441683563
100000422,1919,서울역사박물관.경희궁,일반차로,126.971956,37.569902,953369.524939986,1952412.498438176
101000001,2001,명동성당.남대문세무서,중앙차로,126.9875299251,37.5649848069,954741.860690064,1951859.3455798416
101000002,2002,국가인권위.안중근활동터,중앙차로,126.9878515151,37.5643504711,954769.878167814,1951788.814362977
101000003,2003,서울역버스환승센터,중앙차로,126.9722570849,37.5551460158,953386.9204257178,1950775.245809432
101000007,2007,서울역버스환승센터.강우규의거터,중앙차로,126.9729402621,37.5554141603,953447.429544213,1950804.65650792
101000008,2008,숭례문,중앙차로,126.9737783904,37.5586388574,953523.4607221212,1951162.0055442927
101000303,2100,서울시청,일반차로,126.9806320857,37.5661382638,954133.3897689518,1951990.6602085512
101000009,2101,만리동고개,일반차로,126.9626582054,37.551787064,952536.9593733932,1950407.3905397807
101000010,2102,손기정체육공원입구,일반차로,126.9662339013,37.5544459527,952854.475596299,1950700.581291037
101000011,2103,서울의료보건고등학교.서울역서부,일반차로,126.9689026242,37.5558478973,953091.0742794846,1950854.78475574
101000012,2104,서울역서부,일반차로,126.9691514463,37.556237644,953113.2957404075,1950897.90103104
101000014,2106,중림동교차로,일반차로,126.9691354395,37.5583836266,953113.2266276624,1951135.994963344
101000015,2107,중림동.충정로역2호선,일반차로,126.9645407963,37.5596488763,952708.2173358464,1951278.670044704
101000016,2108,한국경제신문사.서소문역사공원,일반차로,126.9678680149,37.5602111497,953002.4328275672,1951339.382518832
101000018,2110,경찰청.동북아역사재단,일반차로,126.9691267228,37.5630494858,953115.3806761068,1951653.6531577988
101000300,2111,장충동써미트호텔,일반차로,127.0066750078,37.5622736605,956431.066321456,1951549.5098597729
101000020,2113,농협은행.유관순활동터,일반차로,126.9677868059,37.5649062803,952998.2102664086,1951860.32468322
101000021,2116,염천교,일반차로,126.97311408,37.5598696316,953465.5530451938,1951298.882455512
101000023,2118,숭례문.한국일보,일반차로,126.9737375955,37.5587713091,953519.939918095,1951176.7205663165
101000025,2120,후암삼거리,일반차로,126.9759937564,37.5534055956,953715.8892633396,1950580.3086726824
101000028,2123,숭례문.서울역4번출구,일반차로,126.9736279452,37.5580006528,953509.7765933096,1951091.2743669443
101000029,2124,숭례문.남대문시장8번출입구,일반차로,126.9759976615,37.5588723988,953719.615345353,1951186.820703617
101000030,2125,숭례문남산방향,일반차로,126.9756720863,37.5585581643,953690.665543491,1951152.118334656
101000031,2126,남대문시장.신세계앞,일반차로,126.9800597585,37.561191081,954079.8092650544,1951442.0743803217
101000032,2127,북창동.남대문시장,가로변시간,126.978555,37.561273,953946.9611639824,1951451.899160886
101000033,2128,소공동주민센터,일반차로,126.97644367,37.562197167,953761.0623100216,1951555.467536125
101000034,2131,삼성본관앞,일반차로,126.9759075283,37.5620517519,953713.6215622702,1951539.5983700843
101000035,2132,시청역8번출구,일반차로,126.976148714,37.562764205,953735.3631412092,1951618.5227371112
101000036,2133,시청역9번출구.시청서소문2청사,일반차로,126.9746522037,37.5631901447,953603.4600014172,1951666.5163809208
101000037,2134,시청역11번출구,일반차로,126.975314,37.563722,953662.2369621292,1951725.19657784
101000038,2135,시청.서소문청사,일반차로,126.9749539314,37.5635248407,953630.3149868732,1951703.500327753
101000333,2136,광교,가로변시간,126.9828444051,37.5681069154,954329.9682903572,1952207.9949295665
101000039,2137,서울신문사,일반차로,126.9773647051,37.5683632936,953846.2104963028,1952239.1161246027
101000337,2138,명동성당,일반차로,126.9874193795,37.564974163,954732.091488324,1951858.2179355249
101000040,2139,우리은행종로지점,가로변시간,126.9828658628,37.5678390393,954331.6996834024,1952178.264962275
101000041,2140,롯데백화점,가로변전일,126.9822069938,37.5645069796,954271.4774327298,1951808.9097950528
101000042,2141,해운센터.롯데영플라자,가로변시간,126.9815478394,37.5628907847,954212.2750874287,1951629.9219625476
101000043,2142,명동.롯데영플라자,가로변전일,126.982008,37.562885,954252.9114731912,1951629.056087294
101000334,2143,명동입구B,가로변전일,126.9823981134,37.5644247651,954288.3059067932,1951799.695525184
101000045,2144,신세계백화점,일반차로,126.9814315438,37.561127344,954200.9247284336,1951434.3337203965
101000046,2145,남대문시장.회현역,일반차로,126.9777650546,37.5582675237,953875.3414407892,1951118.844075428
101000048,2147,남산3호터널,일반차로,126.9827404025,37.5583104538,954314.8017627036,1951121.1770009208
101000049,2148,남산3호터널.정화예술대학교,일반차로,126.9826359346,37.5595260891,954306.317302442,1951256.0963511455
101000050,2149,명동역4번출구,일반차로,126.9849157703,37.560657849,954508.3623198016,1951380.553449411
101000051,2150,퇴계로2가.명동역5번출구,일반차로,126.9843582953,37.5609325805,954459.2936587776,1951411.303501496
