year_month,년,월,분기,역사명,환승역구분,승차총승객수,하차총승객수,총승하차승객수,Y좌표 (WGS84),X좌표 (WGS84),X좌표 (GRS80TM),Y좌표 (GRS80TM),geometry
2025-01,2025,1,Q1,방배,일반역,397233,407927,805160,37.481469,126.997627,955584.0929586632,1942588.9372027542,POINT (955584.0929586632 1942588.9372027542)
2025-01,2025,1,Q1,방이,일반역,198181,200922,399103,37.508752,127.126054,966950.6823003027,1945562.960869755,POINT (966950.6823003027 1945562.960869755)
2025-01,2025,1,Q1,방학역,일반역,259987,251739,511726,37.667471,127.044295,959810.2248127738,1963203.9283168528,POINT (959810.2248127738 1963203.9283168528)
2025-01,2025,1,Q1,방화,일반역,183884,176878,360762,37.577669,126.812822,939322.8781257921,1953365.0875090924,POINT (939322.8781257921 1953365.0875090924)
2025-01,2025,1,Q1,백마역,환승역,183758,180150,363908,37.658346,126.794401,937763.5887814843,1962328.0181109498,POINT (937763.5887814843 1962328.0181109498)
2025-01,2025,1,Q1,백양리역,일반역,11163,8618,19781,37.830881,127.589085,1007839.3534251262,1981239.9037892856,POINT (1007839.3534251262 1981239.9037892856)
2025-01,2025,1,Q1,백운역,일반역,189251,182160,371411,37.483301,126.707179,929906.3041408283,1942968.8137879223,POINT (929906.3041408283 1942968.8137879223)
2025-01,2025,1,Q1,버티고개,일반역,75477,69731,145208,37.547933,127.006948,956446.8308899819,1949958.3624013518,POINT (956446.8308899819 1949958.3624013518)
2025-01,2025,1,Q1,별내역,환승역,63128,56028,119156,37.642221,127.127208,967111.4259197259,1960370.2305953067,POINT (967111.4259197259 1960370.2305953067)
2025-01,2025,1,Q1,병점역,일반역,395997,394364,790361,37.206821,127.033268,958584.6462451733,1912103.081464906,POINT (958584.6462451733 1912103.081464906)
2025-01,2025,1,Q1,보라매,일반역,285212,281909,567121,37.499916,126.920112,948743.3705573162,1944674.9077988362,POINT (948743.3705573162 1944674.9077988362)
2025-01,2025,1,Q1,보라매공원,일반역,55293,59308,114601,37.495225405,126.918258811,948576.348205447,1944155.524890373,POINT (948576.348205447 1944155.524890373)
2025-01,2025,1,Q1,보라매병원,일반역,194389,200371,394760,37.4929607,126.923886,949072.2363518643,1943901.2100017134,POINT (949072.2363518643 1943901.2100017134)
2025-01,2025,1,Q1,보문,일반역,252305,236273,488578,37.585293,127.019377,957565.9375553579,1954097.578816209,POINT (957565.9375553579 1954097.578816209)
2025-01,2025,1,Q1,보산역,일반역,41015,39488,80503,37.914268,127.057134,961072.2305126927,1990580.372993795,POINT (961072.2305126927 1990580.372993795)
2025-01,2025,1,Q1,보정역,일반역,62864,57361,120225,37.31274,127.108219,965284.0825274967,1923823.479886037,POINT (965284.0825274967 1923823.479886037)
2025-01,2025,1,Q1,복정,환승역,241779,205999,447778,37.471016,127.126746,966995.2420753841,1941376.1704405507,POINT (966995.2420753841 1941376.1704405507)
2025-01,2025,1,Q1,봉은사,일반역,531768,553531,1085299,37.514219,127.060245,961137.2952371715,1946194.6376021514,POINT (961137.2952371715 1946194.6376021514)
2025-01,2025,1,Q1,봉천,일반역,639819,601060,1240879,37.482416,126.941696,950639.6936831169,1942721.8540851255,POINT (950639.6936831169 1942721.8540851255)
2025-01,2025,1,Q1,봉화산(서울의료원),일반역,223926,211225,435151,37.617429,127.0912326,963925.5980865712,1957632.8825629565,POINT (963925.5980865712 1957632.8825629565)
2025-01,2025,1,Q1,부개역,일반역,221393,207169,428562,37.488479,126.740549,932861.2428293427,1943518.9650978993,POINT (932861.2428293427 1943518.9650978993)
2025-01,2025,1,Q1,부천역,일반역,863592,868294,1731886,37.484066,126.782779,936590.8802993213,1943000.0850563943,POINT (936590.8802993213 1943000.0850563943)
2025-01,2025,1,Q1,부천종합운동장역,환승역,72445,61406,133851,37.505852,126.797498,937910.2360321146,1945407.3151818218,POINT (937910.2360321146 1945407.3151818218)
2025-01,2025,1,Q1,부평역,환승역,827298,868733,1696031,37.489457,126.724584,931450.7391299529,1943638.9754682176,POINT (931450.7391299529 1943638.9754682176)
2025-01,2025,1,Q1,북한산보국문,일반역,160128,151087,311215,37.61233,127.00816,956591.2966548826,1957102.3402350931,POINT (956591.2966548826 1957102.3402350931)
2025-01,2025,1,Q1,북한산우이,일반역,78006,73340,151346,37.66284,127.01272,957022.8590648025,1962704.1372647225,POINT (957022.8590648025 1962704.1372647225)
2025-01,2025,1,Q1,불광,환승역,569279,591779,1161058,37.610154,126.930183,949707.7004314235,1956899.8368225582,POINT (949707.7004314235 1956899.8368225582)
2025-01,2025,1,Q1,불암산,일반역,256055,224671,480726,37.67009,127.079004,962872.6186139927,1963480.1861060748,POINT (962872.6186139927 1963480.1861060748)
2025-01,2025,1,Q1,사가정,일반역,427043,433088,860131,37.580912,127.088502,963666.8636430219,1953582.5478447857,POINT (963666.8636430219 1953582.5478447857)
2025-01,2025,1,Q1,사당,환승역,1812482,1834964,3647446,37.476536,126.981631,954166.828422214,1942049.31917179,POINT (954166.828422214 1942049.31917179)
2025-01,2025,1,Q1,사릉역,일반역,51107,49683,100790,37.651145,127.176839,971493.4114374699,1961344.0703927008,POINT (971493.4114374699 1961344.0703927008)
2025-01,2025,1,Q1,사평,일반역,103939,100631,204570,37.504161,127.015219,957152.4158102431,1945098.3147744152,POINT (957152.4158102431 1945098.3147744152)
2025-01,2025,1,Q1,산성,일반역,159710,160926,320636,37.456886,127.149927,969039.18879186,1939800.6813708541,POINT (969039.18879186 1939800.6813708541)
2025-01,2025,1,Q1,삼각지(전쟁기념관),환승역,375243,381324,756567,37.534457,126.972992,953438.9665634868,1948479.5448526612,POINT (953438.9665634868 1948479.5448526612)
2025-01,2025,1,Q1,삼성(무역센터),일반역,1366875,1372702,2739577,37.508827,127.063203,961395.9284661382,1945595.21145871,POINT (961395.9284661382 1945595.21145871)
2025-01,2025,1,Q1,삼성중앙,일반역,193283,201391,394674,37.513011,127.053282,960521.3107566303,1946063.5163967353,POINT (960521.3107566303 1946063.5163967353)
2025-01,2025,1,Q1,삼양,일반역,61931,65055,126986,37.62706,127.01817,957483.1516279903,1958731.9918749775,POINT (957483.1516279903 1958731.9918749775)
2025-01,2025,1,Q1,삼양사거리,일반역,69795,69544,139339,37.62144,127.02049,957684.684774446,1958107.4268981672,POINT (957684.684774446 1958107.4268981672)
2025-01,2025,1,Q1,삼전,일반역,220129,209211,429340,37.504531,127.087211,963515.6720687804,1945109.0193541266,POINT (963515.6720687804 1945109.0193541266)
2025-01,2025,1,Q1,상갈역,일반역,134189,129812,264001,37.261797,127.108718,965304.9173573585,1918171.714138967,POINT (965304.9173573585 1918171.714138967)
2025-01,2025,1,Q1,상계,일반역,518193,485444,1003637,37.660576,127.073199,962355.8721200876,1962426.9553531383,POINT (962355.8721200876 1962426.9553531383)
2025-01,2025,1,Q1,상도,일반역,300774,290654,591428,37.50279,126.947949,951205.7895401043,1944978.9642612764,POINT (951205.7895401043 1944978.9642612764)
2025-01,2025,1,Q1,상봉,환승역,630889,615241,1246130,37.595673,127.085708,963427.3901035192,1955221.2920567398,POINT (963427.3901035192 1955221.2920567398)
2025-01,2025,1,Q1,상수,일반역,272534,304109,576643,37.547704,126.92292,949024.099816009,1949975.2007081907,POINT (949024.099816009 1949975.2007081907)
2025-01,2025,1,Q1,상왕십리,일반역,376412,369521,745933,37.564444,127.029322,958432.3963207683,1951780.0399452953,POINT (958432.3963207683 1951780.0399452953)
2025-01,2025,1,Q1,상월곡(한국과학기술연구원),일반역,165725,147326,313051,37.606392,127.048509,960149.2612121936,1956425.653108999,POINT (960149.2612121936 1956425.653108999)
2025-01,2025,1,Q1,상일동,일반역,377537,361196,738733,37.556714,127.166381,970533.6662229225,1950870.644945223,POINT (970533.6662229225 1950870.644945223)
2025-01,2025,1,Q1,상천역,일반역,6245,5909,12154,37.770305,127.4542,995966.3725784498,1974516.3485262587,POINT (995966.3725784498 1974516.3485262587)
2025-01,2025,1,Q1,새절(신사),일반역,325342,308703,634045,37.591148,126.913613,948232.0439761004,1954800.202236602,POINT (948232.0439761004 1954800.202236602)
2025-01,2025,1,Q1,샛강,환승역,231735,244704,476439,37.5173,126.9284,949487.6737497604,1946599.0810304445,POINT (949487.6737497604 1946599.0810304445)
2025-01,2025,1,Q1,서강대역,일반역,55667,54325,109992,37.552132,126.935389,950128.498825684,1950459.7771422951,POINT (950128.498825684 1950459.7771422951)
2025-01,2025,1,Q1,서대문,일반역,487305,489044,976349,37.565812,126.966639,952897.4126664366,1951961.3845506548,POINT (952897.4126664366 1951961.3845506548)
2025-01,2025,1,Q1,서동탄역,일반역,38708,34006,72714,37.195675,127.051893,960231.4933656654,1910858.5884593655,POINT (960231.4933656654 1910858.5884593655)
2025-01,2025,1,Q1,서빙고역,일반역,57642,55048,112690,37.51961,126.988358,954787.5984988795,1946824.8578184703,POINT (954787.5984988795 1946824.8578184703)
2025-01,2025,1,Q1,서울대벤처타운,일반역,260699,241596,502295,37.47204068,126.933976556,949950.2837394094,1941574.853361465,POINT (949950.2837394094 1941574.853361465)
2025-01,2025,1,Q1,서울대입구(관악구청),일반역,1213631,1179053,2392684,37.481233,126.952745,951615.7936510493,1942584.872558793,POINT (951615.7936510493 1942584.872558793)
2025-01,2025,1,Q1,서울숲역,일반역,301203,307064,608267,37.543647,127.044686,959778.0889798887,1949466.0409909505,POINT (959778.0889798887 1949466.0409909505)
2025-01,2025,1,Q1,서울역,환승역,2953079,2939884,5892963,37.55585,126.972103,953373.7493582559,1950853.4256943162,POINT (953373.7493582559 1950853.4256943162)
2025-01,2025,1,Q1,서울지방병무청,일반역,80930,88063,168993,37.50604687,126.922783404,948983.6714691627,1945353.6405346107,POINT (948983.6714691627 1945353.6405346107)
2025-01,2025,1,Q1,서원,일반역,96027,85407,181434,37.47827336,126.933228219,949888.2744476221,1942266.7272778277,POINT (949888.2744476221 1942266.7272778277)
2025-01,2025,1,Q1,서정리역,일반역,219699,209730,429429,37.056459,127.052844,960243.142277629,1895414.0483764461,POINT (960243.142277629 1895414.0483764461)
2025-01,2025,1,Q1,서초,일반역,552991,541868,1094859,37.49191,127.007685,956479.4062199495,1943742.6007444386,POINT (956479.4062199495 1943742.6007444386)
2025-01,2025,1,Q1,서현역,일반역,643165,654106,1297271,37.384931,127.123249,966647.8531198378,1931826.9665677035,POINT (966647.8531198378 1931826.9665677035)
2025-01,2025,1,Q1,석계,환승역,515600,544768,1060368,37.614937,127.065922,961690.6064078169,1957366.4344851687,POINT (961690.6064078169 1957366.4344851687)
2025-01,2025,1,Q1,석수역,일반역,212878,196580,409458,37.435161,126.902233,947117.4247980706,1937500.6412898186,POINT (947117.4247980706 1937500.6412898186)
2025-01,2025,1,Q1,석촌,일반역,492316,501011,993327,37.505396,127.106995,965264.6876924058,1945197.4991542632,POINT (965264.6876924058 1945197.4991542632)
2025-01,2025,1,Q1,석촌고분,일반역,192767,188799,381566,37.502439,127.096611,964345.4992235429,1944873.3229117198,POINT (964345.4992235429 1944873.3229117198)
2025-01,2025,1,Q1,선릉,환승역,1704695,1691408,3396103,37.504477,127.048974,960136.0512203473,1945118.5391412848,POINT (960136.0512203473 1945118.5391412848)
2025-01,2025,1,Q1,선유도,일반역,219831,204819,424650,37.537778,126.893889,946452.5463925472,1948890.0973281972,POINT (946452.5463925472 1948890.0973281972)
2025-01,2025,1,Q1,선정릉역,환승역,424967,447652,872619,37.510775,127.043717,959674.7965806696,1945819.5024588937,POINT (959674.7965806696 1945819.5024588937)
2025-01,2025,1,Q1,성균관대역,일반역,387608,381339,768947,37.300344,126.970861,953104.9406335206,1922507.5584753333,POINT (953104.9406335206 1922507.5584753333)
2025-01,2025,1,Q1,성남역,환승역,30207,27236,57443,37.394722,127.119444,966315.3925724336,1932914.5436655714,POINT (966315.3925724336 1932914.5436655714)
2025-01,2025,1,Q1,성수,일반역,1226241,1319460,2545701,37.544628,127.055983,960776.5721019367,1949570.1046124678,POINT (960776.5721019367 1949570.1046124678)
2025-01,2025,1,Q1,성신여대입구(돈암),일반역,672799,669210,1342009,37.592882,127.016908,957352.2794327051,1954940.661218762,POINT (957352.2794327051 1954940.661218762)
2025-01,2025,1,Q1,성환역,일반역,106660,104616,211276,36.915781,127.127007,966775.9171185475,1879779.6854318874,POINT (966775.9171185475 1879779.6854318874)
2025-01,2025,1,Q1,세류역,일반역,94055,88485,182540,37.244102,127.013772,956875.8956479655,1916247.681787723,POINT (956875.8956479655 1916247.681787723)
2025-01,2025,1,Q1,세마역,일반역,86086,79708,165794,37.187288,127.043279,959462.5321430869,1909931.8024462806,POINT (959462.5321430869 1909931.8024462806)
2025-01,2025,1,Q1,소사역,환승역,199186,185541,384727,37.482755,126.795654,937728.079106611,1942846.0431141304,POINT (937728.079106611 1942846.0431141304)
2025-01,2025,1,Q1,소요산역,일반역,44313,44338,88651,37.948608,127.061007,961430.6129465074,1994388.840530098,POINT (961430.6129465074 1994388.840530098)
2025-01,2025,1,Q1,솔밭공원,일반역,70357,66321,136678,37.65607,127.01326,957066.5877272453,1961952.78093663,POINT (957066.5877272453 1961952.78093663)
2025-01,2025,1,Q1,솔샘,일반역,155076,145207,300283,37.62037,127.01357,957073.3966026346,1957991.8571273854,POINT (957073.3966026346 1957991.8571273854)
2025-01,2025,1,Q1,송내역,일반역,664726,650288,1315014,37.487626,126.753045,933965.2089671438,1943415.4901948737,POINT (933965.2089671438 1943415.4901948737)
2025-01,2025,1,Q1,송정,일반역,173169,164628,337797,37.561201,126.812052,939241.5106744725,1951538.5260162032,POINT (939241.5106744725 1951538.5260162032)
2025-01,2025,1,Q1,송탄역,일반역,122847,121038,243885,37.075376,127.054397,960391.0584739317,1897511.9653259348,POINT (960391.0584739317 1897511.9653259348)
2025-01,2025,1,Q1,송파,일반역,256313,253573,509886,37.49978,127.11212,965715.0890436817,1944572.5619097077,POINT (965715.0890436817 1944572.5619097077)
2025-01,2025,1,Q1,송파나루,일반역,157421,166574,323995,37.51055,127.112451,965749.2671090073,1945767.3018282526,POINT (965749.2671090073 1945767.3018282526)
2025-01,2025,1,Q1,수내역,일반역,350911,345910,696821,37.378435,127.114216,965845.2512153457,1931109.5242008485,POINT (965845.2512153457 1931109.5242008485)
2025-01,2025,1,Q1,수락산,일반역,333047,328248,661295,37.677804,127.055314,960787.4611702929,1964345.6749099288,POINT (960787.4611702929 1964345.6749099288)
2025-01,2025,1,Q1,수색역,일반역,77952,79831,157783,37.580855,126.895681,946641.592759673,1953668.27166145,POINT (946641.592759673 1953668.27166145)
2025-01,2025,1,Q1,수서,환승역,962987,979901,1942888,37.4875,127.101924,964808.0941849197,1943213.9421363526,POINT (964808.0941849197 1943213.9421363526)
2025-01,2025,1,Q1,수원시청역,일반역,371758,400504,772262,37.261941,127.030736,958390.2729624308,1918219.1298129505,POINT (958390.2729624308 1918219.1298129505)
2025-01,2025,1,Q1,수원역,환승역,1335150,1376668,2711818,37.266162,126.999821,955651.4911787105,1918701.4463385965,POINT (955651.4911787105 1918701.4463385965)
2025-01,2025,1,Q1,수유(강북구청),일반역,913842,918087,1831929,37.637727,127.025371,958124.5603162321,1959912.2160105193,POINT (958124.5603162321 1959912.2160105193)
2025-01,2025,1,Q1,수진,일반역,150690,138905,289595,37.437575,127.140936,968235.8493249143,1937661.2688458036,POINT (968235.8493249143 1937661.2688458036)
2025-01,2025,1,Q1,숙대입구(갈월),일반역,372959,365492,738451,37.5447834,126.9721,953366.5898260056,1949625.6453173873,POINT (953366.5898260056 1949625.6453173873)
2025-01,2025,1,Q1,숭실대입구(살피재),일반역,309470,311220,620690,37.496258,126.953649,951705.3934383359,1944251.3382533567,POINT (951705.3934383359 1944251.3382533567)
2025-01,2025,1,Q1,시청,환승역,1375317,1331625,2706942,37.565211,126.977207,953830.3378695835,1951889.4620754877,POINT (953830.3378695835 1951889.4620754877)
2025-01,2025,1,Q1,신갈역,일반역,121182,119074,240256,37.286127,127.111311,965545.9299916559,1920869.9143596427,POINT (965545.9299916559 1920869.9143596427)
2025-01,2025,1,Q1,신금호,일반역,162751,173977,336728,37.554504,127.020403,957639.0890616253,1950681.2312780006,POINT (957639.0890616253 1950681.2312780006)
2025-01,2025,1,Q1,신길,환승역,350454,331611,682065,37.51763,126.914886,948293.657759528,1946643.0344515627,POINT (948293.657759528 1946643.0344515627)
2025-01,2025,1,Q1,신내,일반역,70186,64249,134435,37.612571,127.104326,965078.8453914558,1957088.9579421827,POINT (965078.8453914558 1957088.9579421827)
2025-01,2025,1,Q1,신논현,환승역,867605,878147,1745752,37.504444,127.024417,957965.5487247277,1945125.5636588999,POINT (957965.5487247277 1945125.5636588999)
2025-01,2025,1,Q1,신답,일반역,40980,46087,87067,37.569847,127.047048,960000.7537182604,1952371.7819691114,POINT (960000.7537182604 1952371.7819691114)
