기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권배후지_코드,상권배후지_코드_명,총_직장_인구_수,총_상주인구_수,총_유동인구_수,순수_유동인구_수,상권배후지_유형
20231,A,골목상권,3110410,방학역 2번,1882,20504,3466633,3444247,주거지/동네형
20231,A,골목상권,3110409,창동역 2번,3647,22721,3339950,3313582,주거지/동네형
20231,A,골목상권,3110408,가인초등학교,1991,15489,3479735,3462255,주거지/동네형
20231,A,골목상권,3110407,도봉역 2번,1286,17808,3258375,3239281,주거지/동네형
20231,A,골목상권,3110406,도봉산역 1번,562,10482,1102600,1091556,주거지/동네형
20231,A,골목상권,3110405,방학역 1번,2594,22972,5585090,5559524,주거지/동네형
20231,A,골목상권,3110404,신창초등학교,1158,30219,7433678,7402301,주거지/동네형
20231,A,골목상권,3110403,방학1동주민센터,2687,20158,5425865,5403020,주거지/동네형
20231,A,골목상권,3110402,도봉구 정병원,1458,15619,3369226,3352149,주거지/동네형
20231,A,골목상권,3110401,도봉구민회관,2267,14090,2816588,2800231,주거지/동네형
20231,A,골목상권,3110400,도봉구보건소,2271,18713,4539964,4518980,주거지/동네형
20231,A,골목상권,3110399,창2동주민센터,1183,31817,8893959,8860959,주거지/동네형
20231,A,골목상권,3110398,쌍문2동우체국,1916,19794,3959757,3938047,주거지/동네형
20231,A,골목상권,3110397,도봉산입구,1006,22014,2989160,2966140,주거지/동네형
20231,A,골목상권,3110396,쌍문역1번(쌍리단길),1426,11098,4567086,4554562,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110395,신한은행 방학동지점,1148,13351,2673230,2658731,주거지/동네형
20231,A,골목상권,3110394,방학중학교,2189,24390,5468141,5441562,주거지/동네형
20231,A,골목상권,3110393,국민은행방학지점,1139,10689,1676880,1665052,주거지/동네형
20231,A,골목상권,3110392,발바닥공원,248,15916,1457380,1441216,주거지/동네형
20231,A,골목상권,3110391,샘말어린이공원,223,14689,2092608,2077696,주거지/동네형
20231,A,골목상권,3110390,방학초등학교,1462,17222,3176088,3157404,주거지/동네형
20231,A,골목상권,3110389,한일병원,512,13874,5051414,5037028,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110388,도봉우체국,643,18066,4334904,4316195,주거지/동네형
20231,A,골목상권,3110387,쌍문초등학교,352,19746,5254244,5234146,주거지/동네형
20231,A,골목상권,3110386,연산군묘,244,5960,632019,625815,주거지/동네형
20231,A,골목상권,3110385,효문고등학교,46,7833,1421585,1413706,주거지/동네형
20231,A,골목상권,3110384,문이교,237,6305,961167,954625,주거지/동네형
20231,A,골목상권,3110383,덕성여대시반거리,419,3660,1611259,1607180,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110382,솔밭공원역 1번,448,7217,2048572,2040907,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110381,번동주공2단지,236,14573,2264126,2249317,주거지/동네형
20231,A,골목상권,3110380,강북문화정보도서관,24,10848,2319840,2308968,주거지/동네형
20231,A,골목상권,3110379,KT&G 북부지사,282,7930,2084117,2075905,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110378,송중동주민센터,204,14669,4527311,4512438,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110377,미아사거리역 3번,839,7841,4761104,4752424,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110376,수송초등학교,1840,26214,11582627,11554573,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110375,서울북부고용노동지청,620,12554,2378422,2365248,주거지/동네형
20231,A,골목상권,3110374,송중초등학교,558,17380,8515234,8497296,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110373,수유역 2번,2140,14641,6190140,6173359,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110372,강북중학교,914,12727,5000616,4986975,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110371,삼양입구사거리,658,12465,6469275,6456152,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110370,도봉세무서,620,15245,6305833,6289968,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110369,성신여대운정그린캠퍼스,2162,13410,5273805,5258233,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110368,송천초등학교,209,20686,7949826,7928931,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110367,강북구청,2644,10977,7348511,7334890,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110366,광산사거리,1078,13688,5358702,5343936,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110365,미아역 5번,646,17932,8192776,8174198,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110364,미아역 8번,748,16951,9299260,9281561,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110363,송천동주민센터,185,10765,2994376,2983426,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110362,우이천 계성교,885,18703,5742468,5722880,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110361,삼양사거리역 1번,396,14483,5726273,5711394,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110360,수유초등학교,2332,16713,7086860,7067815,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110359,수유시장옆,2033,22921,6974358,6949404,주거지/동네형
20231,A,골목상권,3110358,인수동 우편취급국,2482,18053,4838502,4817967,주거지/동네형
20231,A,골목상권,3110357,가오리역 1번,1344,18841,6346004,6325819,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110356,덕수교,870,14823,4698580,4682887,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110355,삼양사거리역 2번,593,14532,6045375,6030250,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110354,삼각산119안전센터,453,12431,3194679,3181795,주거지/동네형
20231,A,골목상권,3110353,수유동우체국,1244,14828,5484052,5467980,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110352,수유1동주민센터,382,21324,8678160,8656454,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110351,수유북부시장옆,900,17226,5114212,5096086,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110350,가오리역 2번,1071,16030,4203070,4185969,주거지/동네형
20231,A,골목상권,3110349,화계역 2번,270,9161,2738337,2728906,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110348,강북문화예술회관,1356,20308,5946332,5924668,주거지/동네형
20231,A,골목상권,3110347,구세군강북종합사회복지관,61,9840,2845645,2835744,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110346,4.19민주묘지역 2번,629,7075,2516807,2509103,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110345,솔밭공원역 2번,556,11238,2582244,2570450,주거지/동네형
20231,A,골목상권,3110344,화계중학교,187,6795,2081126,2074144,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110343,무너미어린이공원,1085,15567,4242712,4226060,주거지/동네형
20231,A,골목상권,3110342,국립재활원,384,11492,3321138,3309262,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110341,북한산우이역 2번,426,4436,686099,681237,오피스/직장형
20231,A,골목상권,3110340,인수중학교,938,11541,2060132,2047653,주거지/동네형
20231,A,골목상권,3110339,국립4.19민주묘지,632,7494,1604499,1596373,주거지/동네형
20231,A,골목상권,3110338,인수초등학교,454,7686,1242232,1234092,주거지/동네형
20231,A,골목상권,3110337,아카데미하우스,862,9177,1999263,1989224,주거지/동네형
20231,A,골목상권,3110336,석관고등학교,547,11273,3155864,3144044,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110335,석계역 7번,1513,16989,3649832,3631330,주거지/동네형
20231,A,골목상권,3110334,석관중앙교회,756,15836,6573106,6556514,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110333,돌곶이역 5번,1285,12291,5202478,5188902,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110332,돌곶이역 3번,956,7259,2697169,2688954,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110331,돌곶이역 8번,1495,12583,5025013,5010935,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110330,돌곶이역 1번,1170,9298,3958849,3948381,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110329,우리은행체육관,224,6540,2695786,2689022,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110328,상월곡역 3번,959,9826,3395130,3384345,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110327,상월곡역 2번,1019,16315,4315715,4298381,주거지/동네형
20231,A,골목상권,3110326,장위동성당,158,10743,3093621,3082720,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110325,장곡초등학교,246,12727,4267525,4254552,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110324,월곡역 4번,1301,8806,3499880,3489773,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110323,상월곡역 1번,1524,13699,2803598,2788375,주거지/동네형
20231,A,골목상권,3110322,장위1동주민센터,222,13586,4193534,4179726,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110321,동덕여대,732,11947,1541115,1528436,주거지/동네형
20231,A,골목상권,3110320,KB국민은행 종암동지점,4431,9084,3898317,3884802,오피스/직장형
20231,A,골목상권,3110319,종암동주민센터,7377,21339,6068849,6040133,주거지/동네형
20231,A,골목상권,3110318,KT월곡지사,5507,16497,7154759,7132755,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110317,종암중학교,4604,7683,2880819,2868532,오피스/직장형
20231,A,골목상권,3110316,숭곡초등학교,1898,27226,10082055,10052931,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110315,종암아이파크2차,9874,15868,5114875,5089133,오피스/직장형
20231,A,골목상권,3110314,종암경찰서,11123,19952,5591754,5560679,오피스/직장형
20231,A,골목상권,3110313,안암역 3번,1939,7302,6013824,6004583,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110312,안암역 2번,1030,1532,2718569,2716007,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110311,종암아이파크2차후문,715,8759,1511005,1501531,주거지/동네형
20231,A,골목상권,3110310,길음역 10번,825,8945,2274631,2264861,주거지/동네형
20231,A,골목상권,3110309,대광초등학교,2061,5429,3860769,3853279,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110308,길음역 8번,1985,19786,5231172,5209401,주거지/동네형
20231,A,골목상권,3110307,길음역 7번,3082,13427,3760532,3744023,오피스/직장형
20231,A,골목상권,3110306,미아초등학교,1349,13807,3207918,3192762,주거지/동네형
20231,A,골목상권,3110305,보문역 5번,3015,9363,5155055,5142677,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110304,보문역 4번,3978,6764,6043601,6032859,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110303,성신여대입구역 1번,1317,11905,4921192,4907970,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110302,보문역 8번,2778,10328,4305612,4292506,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110301,성신여대입구역 7번,1149,17131,6652859,6634579,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110300,삼선동주민센터,7151,11386,9974198,9955661,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110299,정릉역 1번,1579,29345,7835826,7804902,주거지/동네형
20231,A,골목상권,3110298,솔숲어린이공원,633,13902,3383029,3368494,주거지/동네형
20231,A,골목상권,3110297,경동고등학교,10166,19928,10313456,10283362,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110296,성신여대입구역 4번,3076,19016,7199775,7177683,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110295,정릉우체국,1729,21507,5689644,5666408,주거지/동네형
20231,A,골목상권,3110294,서경대학교,1240,29246,6235439,6204953,주거지/동네형
20231,A,골목상권,3110293,삼선중학교,8624,16748,6683515,6658143,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110292,정릉역 2번,780,10719,3130596,3119097,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110291,한성대입구역 3번,2342,17578,5860206,5840286,발달/번화가형 (순수 유동인구 중심)
20231,A,골목상권,3110290,북한산보국문역 1번,354,12807,1957790,1944629,주거지/동네형
20231,A,골목상권,3110289,북한산보국문역 2번,1055,15854,3915714,3898805,주거지/동네형
20231,A,골목상권,3110288,동구여중,9174,9071,2425516,2407271,오피스/직장형
20231,A,골목상권,3110287,정릉3동주민센터,162,7243,1545322,1537917,주거지/동네형
20231,A,골목상권,3110286,한성대입구역 5번,9447,8994,2586711,2568270,오피스/직장형
20231,A,골목상권,3110285,홍대부중,4856,5833,1003039,992350,오피스/직장형
20231,A,골목상권,3110284,정릉북한산국립공원입구,263,6908,646509,639338,주거지/동네형
20231,A,골목상권,3110283,성북초등학교앞,3603,5173,850179,841403,오피스/직장형
20231,A,골목상권,3110282,국민대학교앞,202,4363,335978,331413,주거지/동네형
20231,A,골목상권,3110281,길상사,1907,2859,339592,334826,오피스/직장형
20231,A,골목상권,3110280,북정마을,1812,3636,1050063,1044615,오피스/직장형
20231,A,골목상권,3110279,신내역 2번,389,6094,275395,268912,주거지/동네형
20231,A,골목상권,3110278,망우본동주민센터,962,20463,4011723,3990298,주거지/동네형
