,순번,사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
1060,72226,202502,경인선,제물포,689,8,6547,1570,15512,4821,33508,8841,27036,21011,17013,12072,14457,8457,14898,7959,14930,10026,14315,10885,12835,10476,13112,12365,15618,15688,17888,19222,20014,28945,7869,25257,6100,14870,5193,13677,3375,12607,1262,8401,75,2852,0,0,0,0,0,0,20250303
1061,72227,202502,경인선,동인천,1396,11,6254,2107,15930,8636,35879,18236,26455,24246,18269,14374,16806,14400,18482,16933,20631,17931,19948,19068,19839,18114,22666,19235,23993,21226,30245,23837,30780,30997,13584,29309,10647,17813,8031,14524,5417,12987,2041,7997,6,2891,0,0,0,0,0,0,20250303
1062,72228,202502,경인선,인천,295,2,919,796,3055,2454,4862,5453,4254,8091,2969,4522,3337,5459,3839,6722,4958,7715,6206,6892,8405,6168,9475,4685,10280,4318,12117,3535,12072,3013,4971,2514,4021,2061,2407,1624,1348,1317,409,995,12,845,0,5,0,0,0,0,20250303
1063,72229,202502,경인선,구일,227,3,4066,1641,9045,5434,23986,5506,20401,9075,11574,6275,9020,4181,8345,4560,8465,5569,7938,6600,7413,6626,8031,8372,9885,9610,10763,13723,9218,22922,4331,17856,3147,10141,2511,9512,2282,7593,715,5113,21,408,0,0,0,0,0,0,20250303
1064,72230,202502,경인선,소사,839,12,11442,1925,12077,5009,24573,5415,22683,7624,15578,6763,12635,6594,11664,6570,12625,7970,11569,9261,10011,8727,10071,10429,10957,12587,10350,15745,9017,21147,5526,17281,3920,11692,2933,10028,1946,8884,826,5822,72,1623,0,0,0,0,0,0,20250303
1065,72231,202502,경인선,부개,1728,10,9252,1097,15627,2571,36206,4045,28894,7786,16870,6279,13458,5867,12800,6889,12683,8559,12001,8539,9797,10550,9164,12382,9977,15301,9381,20201,9806,27760,5383,23855,3969,14731,3143,13214,2135,10210,1173,7349,152,1654,0,0,0,0,0,0,20250303
1066,72232,202502,경인선,간석,227,0,4940,1148,10181,2534,18146,3249,16632,7737,9838,4549,8594,4847,8429,5030,8947,5873,8547,6700,7696,7104,7127,7748,7611,10064,8242,12430,8692,16831,4179,15209,3442,9668,2837,7636,2037,6785,996,4381,164,1665,0,0,0,0,0,0,20250303
1067,72233,202502,경인선,도원,611,40,1861,669,3257,1809,6372,3227,6017,8062,4194,3188,3984,3745,4464,3765,5084,4055,4683,5386,4245,3949,4533,4115,7501,4916,5818,4912,6444,6004,2055,5337,1605,3492,1548,2881,789,2475,335,1794,18,1016,0,0,0,0,0,0,20250303
1068,72282,202502,분당선,개포동,4,0,1076,481,3603,3504,10933,4396,12945,8475,8459,6554,6985,5678,6267,4387,7293,5184,6781,5785,6615,5718,6982,6776,7455,7602,8541,10151,8398,13489,4744,11030,4035,6976,3324,6228,3057,5744,1105,3133,27,96,0,0,0,0,0,0,20250303
1069,72234,202502,경인선,온수(성공회대입구),120,1,5188,1291,7107,2751,19502,5377,17755,8968,12140,5509,9724,4884,9826,4707,11050,6829,9625,6484,8349,7121,8274,9029,8623,10101,8798,12530,8582,19675,4245,15373,3104,9614,3469,8368,2089,7359,1305,4627,81,652,0,0,0,0,0,0,20250303
1070,72235,202502,경인선,중동,860,24,9902,1227,16916,3955,38066,4660,29701,9265,17985,7067,13455,6760,13519,7716,13891,8888,12892,10465,11498,10957,10697,12610,10662,15974,11572,21260,10611,30188,6119,25050,4458,14836,3655,13526,2490,10905,1081,7425,125,1695,0,0,0,0,0,0,20250303
1071,72236,202502,경인선,도화,231,7,3820,569,6045,1465,13777,3451,10447,6185,7720,2993,6545,3333,6717,3793,6753,4822,6472,4591,5481,5230,5505,5901,5617,7614,5628,8178,6055,10077,2900,9379,2249,5708,1659,4773,1155,4088,584,3203,48,1551,0,0,0,0,0,0,20250303
1072,72237,202502,경춘선,신내,22,1,1246,426,4353,2090,11072,4079,9039,8659,4260,2353,3382,1960,3287,1963,3439,2173,3372,2838,3006,2313,3198,3833,3760,3002,4955,5680,6764,8201,2811,6399,1619,3428,1407,2623,1044,2344,597,1788,90,679,0,0,0,0,0,0,20250303
1073,72238,202502,경춘선,갈매,5,0,1787,418,3751,839,13344,2087,8493,4515,5348,2139,3841,2753,3259,1740,3450,2148,3290,2730,2925,2331,3035,3856,2906,3757,3236,6190,4669,9523,2153,7075,1621,3950,2046,2855,1338,2661,610,1572,9,477,0,0,0,0,0,0,20250303
1074,72239,202502,경춘선,별내,24,0,986,528,2174,1335,6902,2901,6408,5197,4062,2786,3190,2764,2957,2136,3401,2227,3547,2900,3383,2529,3544,3480,4271,2974,4410,4741,5582,5818,2509,5666,1791,2674,1713,1650,1409,2106,824,1016,41,345,0,0,0,0,0,0,20250303
1075,72240,202502,경춘선,퇴계원,3,0,2561,392,5019,1468,15148,2972,11157,3929,7848,2474,5860,2840,5063,2699,5941,2683,5073,3357,3497,3691,3889,4874,3799,5858,4035,7593,5118,9916,2156,10257,1549,5452,1115,3869,752,4947,386,2215,16,745,0,0,0,0,0,0,20250303
1076,72241,202502,경춘선,사릉,52,0,1492,447,3034,1191,8249,3528,6502,3393,3720,1578,3088,1530,2907,1803,3124,1917,2740,1772,2096,2056,2449,2394,2534,2774,2955,4159,4177,6935,1583,6752,948,3116,793,2310,381,2110,149,1420,11,383,0,0,0,0,0,0,20250303
1077,72242,202502,경춘선,금곡,11,0,1482,201,1826,841,4018,1930,3736,4086,2759,1804,2269,1471,2695,1234,2394,1983,2374,1634,1876,1949,2223,1853,2072,2223,2664,3114,3227,3637,1035,3133,706,1454,470,1661,369,1330,183,883,4,207,0,0,0,0,0,0,20250303
1078,72243,202502,경춘선,평내호평,597,7,5100,602,11933,1559,23997,3687,18292,8161,10470,5792,9949,4578,9318,5415,8966,7543,8535,6826,7375,8499,7888,8228,7373,9158,8016,16335,8084,21756,4638,17562,3727,10478,3420,7774,3368,6751,1470,4844,47,1831,0,0,0,0,0,0,20250303
1079,72244,202502,경춘선,천마산,6,3,907,173,2523,511,5900,1291,4820,1635,4006,1404,3202,1100,2485,1438,2509,1484,2172,1601,1996,2078,1724,2603,1822,2477,1473,3879,1648,3487,610,4500,532,2713,475,2137,213,1450,80,903,4,242,0,0,0,0,0,0,20250303
1080,72245,202502,경춘선,마석,16,0,1024,418,6749,2380,11205,4606,9191,5695,7753,4721,6714,3687,5926,4478,6632,4467,6258,5521,5829,5175,5774,6234,6358,5754,5998,8394,5983,9806,3023,9275,2159,6124,1677,4817,1438,4067,567,1745,28,644,0,0,0,0,0,0,20250303
1081,72246,202502,경춘선,대성리,2,0,439,58,650,156,1083,591,1002,778,1077,453,1466,776,2625,691,1227,742,836,1263,919,3033,979,1845,1033,1360,1099,988,498,780,334,576,193,551,146,291,138,315,79,231,5,22,0,0,0,0,0,0,20250303
1082,72247,202502,경춘선,청평,9,0,617,196,1882,855,3306,1267,3626,2688,3549,3111,3723,2502,5208,2016,4026,3108,3222,3264,3093,3078,2992,3928,2744,3714,3591,4068,2456,3446,1146,3293,1078,1983,680,1525,420,1342,132,1018,8,300,0,0,0,0,0,0,20250303
1083,72248,202502,경춘선,상천,3,1,145,23,194,116,388,147,549,485,449,406,434,377,672,338,474,393,523,326,511,422,431,549,529,336,385,372,256,358,105,384,69,191,37,214,18,111,9,68,1,27,0,0,0,0,0,0,20250303
1084,72249,202502,경춘선,가평,1,0,666,110,1475,538,2839,1617,3921,3405,3694,2419,4803,2346,5696,3094,4111,3529,3134,4855,3156,4106,3148,4453,3600,2535,4044,3627,3372,3285,1434,3615,1171,2321,736,1617,385,1588,244,1110,15,433,0,0,0,0,0,0,20250303
1085,72250,202502,경춘선,굴봉산,0,0,58,1,58,7,108,65,150,205,130,321,245,586,489,440,218,337,226,282,250,257,244,221,249,191,158,210,138,177,66,94,55,77,35,63,13,57,18,34,2,7,0,0,0,0,0,0,20250303
1086,72251,202502,경춘선,백양리,1,0,83,1,33,21,71,412,108,792,231,643,360,934,1327,909,597,640,520,467,504,613,731,442,777,286,1380,393,910,302,200,135,384,129,514,113,443,111,206,54,33,10,0,0,0,0,0,0,20250303
1087,72252,202502,경춘선,강촌,14,0,112,55,231,132,373,265,587,665,625,819,667,917,1316,1129,826,724,740,656,967,886,1086,635,1035,737,945,582,707,627,339,449,242,341,198,419,91,403,60,398,14,48,0,0,0,0,0,0,20250303
1088,72253,202502,경춘선,김유정,53,1,155,11,189,51,481,496,592,831,546,629,569,917,676,1174,717,1157,951,874,918,826,1193,699,1163,617,1237,616,898,591,232,406,295,378,118,247,89,248,43,173,11,57,0,0,0,0,0,0,20250303
1089,72254,202502,경춘선,남춘천,474,2,1183,28,2900,615,4036,1566,5506,3355,5460,3398,5510,3291,4854,6517,4947,6635,5918,5052,6077,4336,6262,5110,5470,5454,4842,4836,3778,6399,3114,7403,2729,4080,2424,3049,1586,4035,527,1978,11,1692,0,0,0,0,0,0,20250303
1090,72255,202502,경춘선,춘천,219,1,601,8,1191,238,1632,665,2545,1557,2807,1913,2179,1760,2331,3239,2090,2533,2890,3076,3196,1899,3567,2685,3343,1988,2957,2001,2347,2313,1582,2355,1057,1393,705,1085,358,1015,91,933,3,609,0,0,0,0,0,0,20250303
1091,72256,202502,공항철도 1호선,서울역,215,3,2638,1525,3804,13132,11302,20135,15333,30817,15355,26871,16758,21914,21772,22213,25336,21890,25167,20466,20365,17256,27274,19635,27968,20167,35038,21849,34599,22605,26363,20716,20382,13518,22898,11872,16299,8807,10525,3903,175,2508,0,0,0,0,0,0,20250303
1092,72257,202502,공항철도 1호선,공덕,62,2,1725,191,2654,1660,6258,3543,7066,12049,4292,6068,3369,3610,3777,3820,3709,4260,3606,4603,3388,4516,3558,5085,4329,6172,6532,8977,10075,13850,4632,9373,3765,5927,3709,5679,2693,5186,1403,3482,62,1502,0,0,0,0,0,0,20250303
1093,72258,202502,공항철도 1호선,홍대입구,213,4,4137,383,4987,3583,9261,9317,12435,24283,10769,27584,11467,23407,13402,29224,16065,35911,18923,35557,22805,31140,27816,30065,35341,30656,42435,32762,47846,37810,39095,25387,36294,13940,39297,11114,31287,9611,14306,7510,1107,2485,0,0,0,0,0,0,20250303
1094,72283,202502,분당선,대모산입구,9,0,2388,568,6434,2959,19625,5350,22895,9913,13545,5979,9492,4264,8306,4737,8514,5396,8274,6562,6748,6251,6679,7921,8575,9397,9876,12757,9889,18119,4587,15096,3478,9470,2790,9293,1771,9087,625,4792,21,295,0,0,0,0,0,0,20250303
1095,72259,202502,공항철도 1호선,디지털미디어시티,153,6,3474,712,8017,6943,20620,30431,22869,82819,12221,37853,9289,14367,10402,11582,11451,11852,12699,12069,12826,10716,15569,10921,19638,12842,48249,19735,79137,27594,31818,18859,18868,11427,16595,10284,12426,9096,5750,5856,655,2853,1,5,0,0,0,0,20250303
1096,72260,202502,공항철도 1호선,마곡나루(서울식물원),38,2,2445,1197,5150,12824,12209,36991,14963,74298,7295,33724,5309,12186,6382,8171,8039,8827,8387,10431,8950,9401,13083,7306,23757,8425,67552,13660,59513,18586,23057,11601,15779,7206,11838,6485,11283,6238,3223,3965,524,2564,0,0,0,0,0,0,20250303
1097,72261,202502,공항철도 1호선,김포공항,7,0,1621,1894,2398,10142,5347,18473,11847,17330,15804,9192,14909,8467,14694,8885,12176,10324,15605,9865,17503,8396,16283,7653,15311,8751,16918,11043,25676,9176,14849,5798,13395,2692,14016,1324,14425,1222,4680,823,187,704,1,55,0,0,0,0,20250303
1098,72262,202502,공항철도 1호선,계양,52,0,12597,628,34672,2841,68052,4475,51439,6157,32003,5768,22499,4672,19469,5494,18545,6565,15549,9073,12926,11351,11744,14514,12825,22285,12521,29983,9540,55914,6157,53015,4134,32182,3471,27568,2377,26360,1251,15690,218,4924,0,0,0,0,0,0,20250303
1099,72263,202502,공항철도 1호선,검암,1315,0,7699,542,12728,1844,31446,6668,21960,15074,10844,4523,8206,2999,8565,3017,7859,3881,6754,4393,5678,5159,5708,6225,7074,9375,8200,12550,11424,23337,4270,21563,3194,12587,2620,11192,1788,11196,857,8781,121,4417,0,0,0,0,0,0,20250303
1100,72264,202502,공항철도 1호선,청라국제도시,105,0,7146,208,16770,5576,31442,7094,19784,16977,12176,4883,9856,2944,10748,3065,10493,3972,8588,4962,7463,6074,8098,7214,10652,10072,14545,14054,18610,23776,5621,23179,3653,15218,2844,14445,2070,15024,953,8639,137,3836,0,0,0,0,0,0,20250303
1101,72265,202502,공항철도 1호선,운서,143,8,16139,868,20722,6682,29708,10402,24565,12879,14199,10332,14371,6022,17924,6377,17346,8927,13414,9889,11378,12741,12503,14262,14118,16668,16201,20603,12571,32272,7318,25689,6152,22239,6518,22037,5431,22282,2339,15552,295,4843,0,0,0,0,0,0,20250303
1102,72266,202502,공항철도 1호선,공항화물청사,3,0,502,816,1349,6929,1907,10362,1971,16851,1686,2636,731,1729,604,2688,873,3009,1072,2220,1639,2264,2475,2068,4400,1857,9786,1797,12715,974,3094,1320,1961,1724,2229,800,2252,279,615,165,6,71,0,0,0,0,0,0,20250303
1103,72267,202502,공항철도 1호선,인천공항1터미널,0,0,7380,10692,12186,17480,15918,31938,18318,29943,14627,22867,13228,23428,18203,29645,23158,35905,26107,25147,28775,22004,37101,19462,32347,20646,28727,22514,33422,17377,23220,16727,24493,10103,27540,9276,28018,6008,12294,6368,152,4995,0,0,0,0,0,0,20250303
1104,72268,202502,공항철도 1호선,인천공항2터미널,0,0,5561,7122,6279,12408,8333,19051,9564,17385,8178,9745,5103,9164,6611,14156,8333,16403,8550,11757,14167,10233,18739,9738,17889,9181,22890,10520,22963,6175,13237,3542,13844,3259,14002,2416,11843,1898,4336,1882,2,2424,0,0,0,0,0,0,20250303
1105,72269,202502,공항철도 1호선,영종,6,0,3128,150,10466,1316,15559,2513,11661,3380,8444,2662,8186,2573,8477,3471,7375,3741,6451,3592,5323,5262,5550,7583,6180,7802,5942,8488,4197,15384,2525,13470,2050,8447,1928,8885,1337,8563,831,7122,150,2404,0,0,0,0,0,0,20250303
1106,72270,202502,과천선,선바위,0,0,646,1314,4736,8271,13235,20340,15707,24153,11462,12943,9212,6393,8517,5909,8874,6184,9235,6116,8770,5772,10154,6569,13522,8347,22816,10329,27372,13379,11435,10471,7797,7341,5417,6521,3062,5722,1013,3570,79,638,0,0,0,0,0,0,20250303
1107,72271,202502,과천선,경마공원,1,0,310,499,950,2333,1803,3218,2086,9298,2094,22748,2162,25661,2527,14024,2965,13872,4107,11330,5424,6952,8743,4258,14724,3117,22800,2077,46530,2101,5909,1731,1658,1018,563,810,326,698,121,446,17,83,0,1,0,0,0,0,20250303
1108,72272,202502,과천선,대공원,1,0,80,226,233,2267,569,3479,810,9016,1297,14026,1313,14705,2817,8148,5951,6711,5981,6780,6529,5345,7683,3089,10712,2073,12254,1351,9931,1057,6272,821,3951,455,1074,344,218,256,119,178,4,28,0,0,0,0,0,0,20250303
1109,72273,202502,과천선,과천,4,0,2650,388,9408,1923,24491,4708,23284,7684,15548,5363,12251,4534,11062,4690,11145,5931,10525,6520,9200,7591,9233,9280,9170,11515,8939,14253,8647,21435,4479,18475,2874,11349,1973,11605,1403,10489,621,5971,107,1109,0,0,0,0,0,0,20250303
1110,72274,202502,과천선,정부과천청사,14,2,1933,1286,7958,12701,21803,37827,19267,97737,14277,25995,11748,12068,12902,10520,14281,11697,15217,12935,15121,12612,17445,12992,24752,14215,42900,18194,65364,24973,19178,21416,14670,11547,13147,10529,7698,8733,2389,4904,246,1110,0,0,0,0,0,0,20250303
1111,72275,202502,과천선,인덕원,63,3,7844,3079,29230,15550,75057,44068,66168,98287,41208,37033,32158,20106,30057,20009,32327,21627,32231,24705,29099,25717,32181,29075,38624,35621,61917,49693,84843,81975,31758,67171,24610,37179,22098,33532,14447,31674,5844,19294,600,5254,0,0,0,0,0,0,20250303
1112,72276,202502,과천선,평촌,74,0,4399,2220,21165,9250,58325,32113,47310,82643,24327,27704,19300,14526,18725,12267,19441,13532,18160,17550,18399,15406,21328,16504,24009,21359,44416,29132,60264,47300,21493,41793,17155,22791,15619,18448,10653,16749,3830,9156,427,3145,0,0,0,0,0,0,20250303
1113,72277,202502,과천선,범계,63,4,8364,2769,37761,10010,94444,22891,76733,56735,42737,41594,33147,29960,33588,29458,38400,30160,37273,37616,36268,36196,39669,39675,45201,47510,49387,62961,59096,98865,36229,82844,36727,43198,28716,36845,23922,31004,10549,17277,1066,5481,0,0,0,0,0,0,20250303
1114,72278,202502,분당선,선릉,46,3,1142,1500,2241,10697,4537,43275,6951,120593,6073,81157,6692,38776,8384,24465,10889,22716,12173,24289,13967,19135,18435,16195,26003,17713,48625,20504,73213,24272,32476,14820,21814,7513,18883,6003,15037,5005,4658,3081,232,650,0,0,0,0,0,0,20250303
1115,72279,202502,분당선,한티,10,1,2073,1484,7900,9333,20487,23522,24141,48905,16860,44734,14090,27572,15574,21369,20293,27850,23515,33606,22513,21924,25014,22843,30684,25981,50529,37152,46819,37157,28286,25323,29088,15088,25724,13487,31647,11658,4228,5808,236,391,0,0,0,0,0,0,20250303
1116,72280,202502,분당선,도곡,40,0,1533,1077,3904,6234,10111,12655,14107,22842,12162,19192,9961,9132,10266,8742,11367,8911,11390,9353,11804,9758,13628,10023,14287,11041,20525,13259,22154,16058,11280,13034,7586,8814,5889,7762,4765,6676,1150,3677,44,290,0,0,0,0,0,0,20250303
1117,72281,202502,분당선,구룡,1,0,882,564,2686,3121,7220,3935,10151,7766,7583,4205,6025,2982,5057,2627,5749,3400,5081,3894,5755,4145,4887,4731,5745,5547,5754,7211,5448,9568,3147,7270,2019,4437,1448,3993,1042,3798,291,2310,14,85,0,0,0,0,0,0,20250303
1118,72284,202502,분당선,수서,53,0,3773,3869,8730,12886,35880,26291,54251,44865,34352,27067,31029,19595,22980,17796,28598,21496,24546,20251,18808,21160,26362,24272,27940,30438,37653,43544,40710,58648,19835,38465,18124,26550,14211,22731,12956,20230,7792,8096,241,1497,0,0,0,0,0,0,20250303
1119,72285,202502,분당선,복정,0,0,0,0,0,0,2,0,4,0,11,0,7,0,12,0,9,0,7,0,9,0,14,0,6,0,6,0,13,0,9,0,4,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,20250303
1120,72286,202502,분당선,수원,600,4,5047,627,8401,4181,20302,7181,20700,12279,10182,10961,7550,8303,7845,10554,8350,11342,9244,11358,9235,12165,11299,10699,13361,13534,14859,19296,17991,25204,13028,17138,12993,9801,11541,7577,9694,5184,3992,3502,162,657,0,0,0,0,0,0,20250303
1121,72287,202502,분당선,서울숲,137,0,2367,580,4767,5639,11459,22686,20147,42816,13877,34632,8736,21921,9214,17335,11395,17873,13517,19898,15439,18601,19262,18018,24693,18254,41792,19826,49826,26419,29937,17250,18589,9111,14953,7505,8477,6534,2537,3154,86,786,0,0,0,0,0,0,20250303
1122,72288,202502,분당선,압구정로데오,109,2,2119,1014,3305,11053,5068,24429,7565,65665,7606,94615,9212,52177,13764,37122,18381,32402,22222,32746,27312,30785,34946,28609,45352,29630,61357,35364,80980,39438,63130,22134,50165,10314,34779,6945,23488,5552,8355,3605,428,868,0,0,0,0,0,0,20250303
1123,72289,202502,분당선,강남구청,32,0,1157,763,2398,5465,6611,17090,9897,53216,8678,40799,8103,19906,9225,13947,10784,13920,12126,16179,13378,13567,15062,13434,17897,13185,30663,15997,47157,20817,24635,12505,14340,7118,12045,5743,7995,5577,2672,3054,100,613,0,0,0,0,0,0,20250303
1124,72290,202502,분당선,선정릉,4,0,766,924,1945,4402,4319,12458,6858,44614,6570,38211,5698,15984,6655,9662,8799,8807,9376,9111,10683,8285,11092,7293,13544,6860,25008,8569,40492,9738,20498,6625,10382,3936,8367,3623,5510,3358,1855,1771,72,432,0,0,0,0,0,0,20250303
1125,72291,202502,분당선,가천대,15,0,4013,827,6279,2963,16465,5017,22026,14671,14944,10386,9340,8351,9151,7556,10216,8064,10197,10217,9343,8360,11273,9532,14850,10445,14955,13555,12106,19884,6668,16988,4936,12630,5182,12777,3379,12107,1800,8663,82,835,0,0,0,0,0,0,20250303
1126,72292,202502,분당선,태평,240,24,13162,1406,17939,4543,36784,6931,54507,16121,36757,11119,21376,10766,17741,12139,18890,13742,18726,14288,17125,17264,16484,22892,17024,26280,18576,30817,16985,41477,9653,30820,7371,22923,5341,24516,3686,18941,1673,10275,71,1009,0,0,0,0,0,0,20250303
1127,72293,202502,분당선,모란,359,14,13884,2322,19831,10169,46896,19832,62695,31136,42637,24639,29202,24094,28320,29045,32358,30273,32222,31765,31049,31671,32509,37432,34615,39497,36272,43421,36613,59366,20481,44605,15085,32333,13399,28029,10256,22844,5573,13996,278,1251,0,0,0,0,0,0,20250303
1128,72294,202502,분당선,야탑,157,5,6731,3121,17505,14749,47668,39093,53401,88741,38766,51823,31598,35451,33343,31953,35359,34903,35428,38064,36594,35293,42155,37721,46664,40071,62556,50933,77040,66609,37447,51668,28837,32253,25448,25497,16800,24110,6719,13333,307,2195,0,0,0,0,0,0,20250303
1129,72295,202502,분당선,서현,227,13,3962,2551,11301,11294,30068,31097,35306,80632,26861,63445,25078,36720,27043,32671,30875,34546,32389,37603,35371,37549,41983,35097,45713,38704,62254,46694,81170,57186,46075,41957,42421,24948,34847,20043,26691,17340,10353,9085,474,1314,0,0,0,0,0,0,20250303
1130,72296,202502,분당선,수내,112,1,2501,1735,6675,7644,16551,22652,20567,54395,14865,41898,12930,22287,13997,17088,16523,17423,18189,17754,20688,17242,21901,16424,24881,18317,39092,22579,50866,26056,28928,20116,23782,12687,17838,10934,12537,10244,3375,5098,175,956,0,0,0,0,0,0,20250303
1131,72297,202502,분당선,정자,325,7,2848,1180,9600,15076,25185,41794,28508,81586,22155,51470,16672,24230,18177,18590,19827,18146,20506,20274,21153,18368,25877,19759,29918,24450,56631,34702,68145,43585,37468,34889,29502,21298,29260,19010,25048,15907,9866,9628,890,2422,0,0,0,0,0,0,20250303
1132,72298,202502,분당선,미금,561,0,3177,639,11196,10649,24105,19400,28478,41076,21332,30573,21807,20941,24045,21310,24356,22158,24596,24025,26356,23640,30196,24088,29046,25802,33812,29901,36718,37678,19755,28884,16519,19105,16219,17034,12209,14611,3923,8053,171,1800,0,0,0,0,0,0,20250303
1133,72299,202502,분당선,오리,656,8,3138,427,14062,7383,26892,13951,27406,33218,18719,15301,15150,9971,15090,10328,15459,11832,15572,11431,14677,11701,16807,13269,18378,14913,25906,17146,31949,22966,11865,19449,9632,13077,7986,11341,5405,9816,1897,6031,68,1495,0,0,0,0,0,0,20250303
1134,72300,202502,분당선,이매,57,8,2115,759,5098,2736,12361,7672,14199,12344,9888,6416,8672,5752,8038,5814,9311,7034,8064,7803,7889,6658,8337,7777,9187,8643,10781,10685,12207,14036,4930,11239,4318,7733,5330,6687,3042,6808,975,3993,49,740,0,0,0,0,0,0,20250303
1135,72301,202502,분당선,보정,41,1,1018,68,3259,1015,8113,2246,9073,3833,5835,2090,4666,1358,4144,1784,3635,2017,3511,2277,3182,2696,3214,3597,3542,4489,3510,5068,3379,6545,1479,5809,1088,3915,1095,3589,855,3854,303,2200,3,140,0,0,0,0,0,0,20250303
1136,72302,202502,분당선,죽전,1320,5,4311,1012,15357,6495,37184,13536,31596,21970,20211,23326,15740,16946,15527,16565,15995,16568,18050,18190,17305,18658,18760,21367,21799,24540,25424,29329,26467,43866,17083,37321,21127,21769,10947,18991,7808,17652,2290,11691,5,5938,0,0,0,0,0,0,20250303
1137,72303,202502,분당선,구성,130,3,2468,575,9135,3831,21909,8426,23745,10891,14225,6610,11240,4949,9878,5716,9416,6550,8290,6968,7752,7482,7660,9763,9219,11361,12467,18118,11940,25083,6893,18486,5966,13227,4209,10215,3516,11125,1738,6184,136,588,0,0,0,0,0,0,20250303
1138,72304,202502,분당선,신갈,112,0,2674,198,8766,1179,17762,2265,17333,5846,10947,4498,8241,3861,7820,4386,7152,4922,7091,6154,6498,6218,6642,7215,6879,7568,6074,10576,4971,17108,2574,13576,1767,9550,1691,7135,1017,8203,365,4414,14,290,0,0,0,0,0,0,20250303
