,노드링크 유형,노드 WKT,노드 ID,노드 유형 코드,링크 WKT,링크 ID,링크 유형 코드,시작노드 ID,종료노드 ID,링크 길이,시군구코드,시군구명,읍면동코드,읍면동명,지하철역코드,지하철역명,리프트,엘리베이터
4640,LINK,,0,,"LINESTRING(126.98253897821854 37.48802800709718,126.98228141328708 37.488033535711835)",98873,1000.0,211457.0,211455.0,22.787,1165000000,서초구,1165010100,방배동,123,총신대입구(이수),0,0
4641,LINK,,0,,"LINESTRING(126.9823884516245 37.47625690436041,126.98213926378358 37.476089661063185)",265516,1000.0,80716.0,211468.0,28.816,1165000000,서초구,1165010100,방배동,124,사당,0,0
4642,LINK,,0,,"LINESTRING(126.98194353127366 37.47802804539619,126.98196627378294 37.47779080357519)",238574,1000.0,211511.0,80698.0,26.407,1165000000,서초구,1165010100,방배동,124,사당,0,0
4643,LINK,,0,,"LINESTRING(126.98221090572653 37.47695193019346,126.98217065305242 37.47692270333878)",201981,1000.0,211470.0,211469.0,4.817,1165000000,서초구,1165010100,방배동,124,사당,0,0
4644,LINK,,0,,"LINESTRING(126.98196671613296 37.475949901960014,126.98213926378358 37.476089661063185)",173792,1000.0,80719.0,211468.0,21.761,1165000000,서초구,1165010100,방배동,124,사당,0,0
4645,LINK,,0,,"LINESTRING(126.98205447187694 37.477094358435224,126.98217065305242 37.47692270333878)",177225,1000.0,80699.0,211469.0,21.646,1165000000,서초구,1165010100,방배동,124,사당,0,0
4646,LINK,,0,,"LINESTRING(126.98243968843255 37.4767436291749,126.98217065305242 37.47692270333878)",144002,1000.0,80705.0,211469.0,31.005,1165000000,서초구,1165010100,방배동,124,사당,0,0
4647,LINK,,0,,"LINESTRING(126.98213926378358 37.476089661063185,126.98196406227264 37.47624067972612,126.98197261210541 37.47651073166626)",77077,1000.0,211468.0,211463.0,52.809,1165000000,서초구,1165010100,방배동,124,사당,0,0
4648,LINK,,0,,"LINESTRING(126.98217065305242 37.47692270333878,126.9820443298019 37.47681054454853,126.98197261210541 37.47651073166626)",39550,1000.0,211469.0,211463.0,50.602,1165000000,서초구,1165010100,방배동,124,사당,0,0
4649,LINK,,0,,"LINESTRING(126.98194353127366 37.47802804539619,126.9819955006894 37.47827825590048)",34349,1000.0,211511.0,80658.0,28.148,1165000000,서초구,1165010100,방배동,124,사당,0,0
4650,LINK,,0,,"LINESTRING(127.02110029000251 37.511035719951074,127.02159734571745 37.511188963045235)",258951,1000.0,213116.0,213118.0,47.122,1165000000,서초구,1165010600,잠원동,15,논현,0,0
4651,LINK,,0,,"LINESTRING(127.0208055527705 37.5116158728266,127.02101989375358 37.51119593286944)",228605,1000.0,194063.0,213115.0,50.313,1165000000,서초구,1165010600,잠원동,15,논현,0,0
4652,LINK,,0,,"LINESTRING(127.02110029000251 37.511035719951074,127.02119073747461 37.510862918138756)",241327,1000.0,213116.0,213117.0,20.779,1165000000,서초구,1165010600,잠원동,15,논현,0,0
4653,LINK,,0,,"LINESTRING(127.02101989375358 37.51119593286944,127.02110029000251 37.511035719951074)",141668,1000.0,213115.0,213116.0,19.15,1165000000,서초구,1165010600,잠원동,15,논현,0,0
4654,LINK,,0,,"LINESTRING(127.02119073747461 37.510862918138756,127.02106022596834 37.51087968080523)",73535,1000.0,213117.0,194073.0,11.688,1165000000,서초구,1165010700,반포동,15,논현,0,0
4655,LINK,,0,,"LINESTRING(127.02119073747461 37.510862918138756,127.02130852307542 37.510589749054056)",59005,1000.0,213117.0,194067.0,32.057,1165000000,서초구,1165010700,반포동,15,논현,0,0
4656,LINK,,0,,"LINESTRING(127.02101989375358 37.51119593286944,127.02095193891753 37.51114083974114)",50667,1000.0,213115.0,194060.0,8.572,1165000000,서초구,1165010600,잠원동,15,논현,0,0
4657,LINK,,0,,"LINESTRING(126.98854011821004 37.46456577080403,126.98854297431377 37.46466417956047)",203143,1000.0,214571.0,213052.0,10.925,1165000000,서초구,1165010100,방배동,155,남태령,0,0
4658,LINK,,0,,"LINESTRING(126.9889391971682 37.464611580217536,126.98879277746646 37.464561217897355,126.98854011821004 37.46456577080403)",184451,1000.0,213053.0,214571.0,36.466,1165000000,서초구,1165010100,방배동,155,남태령,0,0
4659,LINK,,0,,"LINESTRING(126.98854011821004 37.46456577080403,126.98855333323617 37.46441084074661)",150567,1000.0,214571.0,214573.0,17.235,1165000000,서초구,1165010100,방배동,155,남태령,0,0
4660,LINK,,0,,"LINESTRING(126.98921184381706 37.46491412515608,126.98884154909301 37.46481296513169,126.9889391971682 37.464611580217536)",102876,1000.0,104717.0,213053.0,58.592,1165000000,서초구,1165010100,방배동,155,남태령,0,0
4661,LINK,,0,,"LINESTRING(127.00715679375743 37.4915234156875,127.00737915301919 37.49156401559754,127.00746782561856 37.49153021714341)",278164,1000.0,94699.0,213032.0,28.867,1165000000,서초구,1165010800,서초동,156,서초,0,0
4662,LINK,,0,,"LINESTRING(127.00724039648445 37.49198489915621,127.00715941987711 37.491868165050455,127.00697925870907 37.49181869636192)",247533,1000.0,213028.0,94696.0,31.655,1165000000,서초구,1165010800,서초동,156,서초,0,0
4663,LINK,,0,,"LINESTRING(127.00805795118512 37.49172542596812,127.00803455519241 37.49175682337956,127.00804604628992 37.49177970818504,127.0080862577849 37.49179114823333)",230789,1000.0,213034.0,213035.0,10.564,1165000000,서초구,1165010800,서초동,156,서초,0,0
4664,LINK,,0,,"LINESTRING(127.00805795118512 37.49172542596812,127.00811496950084 37.491699603914185)",230041,1000.0,213034.0,213036.0,5.8,1165000000,서초구,1165010800,서초동,156,서초,0,0
4665,LINK,,0,,"LINESTRING(127.00744086258815 37.49178520149782,127.00785341235402 37.491904985916435)",188356,1000.0,213029.0,213030.0,38.831,1165000000,서초구,1165010800,서초동,156,서초,0,0
4666,LINK,,0,,"LINESTRING(127.00746782561856 37.49153021714341,127.0075140974729 37.49159165581365)",183576,1000.0,213032.0,213031.0,7.952,1165000000,서초구,1165010800,서초동,156,서초,0,0
4667,LINK,,0,,"LINESTRING(127.00746782561856 37.49153021714341,127.0076066180436 37.49148412708518,127.00771247458178 37.49136464983621)",187037,1000.0,213032.0,99846.0,29.529,1165000000,서초구,1165010800,서초동,156,서초,0,0
4668,LINK,,0,,"LINESTRING(127.00811496950084 37.491699603914185,127.00816532723567 37.491814688494976)",198734,1000.0,213036.0,99775.0,13.527,1165000000,서초구,1165010800,서초동,156,서초,0,0
4669,LINK,,0,,"LINESTRING(127.0075140974729 37.49159165581365,127.00747159358087 37.491574919899904)",170522,1000.0,213031.0,214901.0,4.193,1165000000,서초구,1165010800,서초동,156,서초,0,0
4670,LINK,,0,,"LINESTRING(127.0078341653649 37.4921968347898,127.00777633654872 37.49223370356878,127.0076799004738 37.49236521873051)",148086,1000.0,213033.0,94473.0,23.455,1165000000,서초구,1165010800,서초동,156,서초,0,0
4671,LINK,,0,,"LINESTRING(127.00805795118512 37.49172542596812,127.0079972129559 37.4917179204142,127.00791894018757 37.491757521699114,127.00785341235402 37.491904985916435)",145016,1000.0,213034.0,213030.0,30.997,1165000000,서초구,1165010800,서초동,156,서초,0,0
4672,LINK,,0,,"LINESTRING(127.00811496950084 37.491699603914185,127.00804860101309 37.49159524133321)",121128,1000.0,213036.0,99797.0,12.985,1165000000,서초구,1165010800,서초동,156,서초,0,0
4673,LINK,,0,,"LINESTRING(127.0075140974729 37.49159165581365,127.00751410270465 37.49164388117636,127.00744086258815 37.49178520149782)",119630,1000.0,213031.0,213029.0,22.766,1165000000,서초구,1165010800,서초동,156,서초,0,0
4674,LINK,,0,,"LINESTRING(127.00724039648445 37.49198489915621,127.007305949232 37.49208012959944,127.00728038656268 37.49225543178197)",91217,1000.0,213028.0,208015.0,31.642,1165000000,서초구,1165010800,서초동,156,서초,0,0
4675,LINK,,0,,"LINESTRING(127.00744086258815 37.49178520149782,127.00737147920059 37.49194188193,127.00724039648445 37.49198489915621)",19626,1000.0,213029.0,213028.0,30.977,1165000000,서초구,1165010800,서초동,156,서초,0,0
4676,LINK,,0,,"LINESTRING(127.0078341653649 37.4921968347898,127.00776475347827 37.492073956175894,127.00785341235402 37.491904985916435)",26465,1000.0,213033.0,213030.0,35.282,1165000000,서초구,1165010800,서초동,156,서초,0,0
4677,LINK,,0,,"LINESTRING(127.0078341653649 37.4921968347898,127.00795368321852 37.49216917808496,127.00815603146675 37.49218664703634)",8410,1000.0,213033.0,99790.0,29.006,1165000000,서초구,1165010800,서초동,156,서초,0,0
4678,LINK,,0,,"LINESTRING(127.05446458927277 37.44861558915025,127.05500955367594 37.448024884319494,127.05480855616688 37.447938011831305,127.05503444049104 37.44769089876662)",143784,1000.0,214324.0,114145.0,135.552,1165000000,서초구,1165010400,원지동,157,청계산입구,0,0
4679,LINK,,0,,"LINESTRING(127.05446458927277 37.44861558915025,127.0546024302695 37.448693337106825,127.05434050983105 37.44896515889424)",39566,1000.0,214324.0,114150.0,52.984,1165000000,서초구,1165011100,신원동,157,청계산입구,0,0
4680,LINK,,0,,"LINESTRING(126.99286015158096 37.48763283289275,126.99320925863083 37.48780811835221,126.99340581802484 37.487793063831596)",272193,1000.0,212984.0,212985.0,53.957,1165000000,서초구,1165010100,방배동,158,내방,0,0
4681,LINK,,0,,"LINESTRING(126.9937109910338 37.48752989603004,126.99390843607516 37.487589981085414)",270215,1000.0,212979.0,212978.0,18.692,1165000000,서초구,1165010100,방배동,158,내방,0,0
4682,LINK,,0,,"LINESTRING(126.99340581802484 37.487793063831596,126.99353146520761 37.48783025988237)",278214,1000.0,212985.0,212981.0,11.854,1165000000,서초구,1165010100,방배동,158,내방,0,0
4683,LINK,,0,,"LINESTRING(126.99390843607516 37.487589981085414,126.99422075826438 37.487692981991906)",235898,1000.0,212978.0,212977.0,29.894,1165000000,서초구,1165010100,방배동,158,내방,0,0
4684,LINK,,0,,"LINESTRING(126.99372891017823 37.48789892733569,126.99357971232064 37.48805872676739)",228429,1000.0,212982.0,119897.0,22.106,1165000000,서초구,1165010100,방배동,158,내방,0,0
4685,LINK,,0,,"LINESTRING(126.99422075826438 37.487692981991906,126.99421768500497 37.48764421281604)",232249,1000.0,212977.0,91651.0,5.42,1165000000,서초구,1165010100,방배동,158,내방,0,0
4686,LINK,,0,,"LINESTRING(126.99353146520761 37.48783025988237,126.99362481915699 37.48767006573454)",204608,1000.0,212981.0,212983.0,19.603,1165000000,서초구,1165010100,방배동,158,내방,0,0
4687,LINK,,0,,"LINESTRING(126.9935961137669 37.48749842215361,126.9937109910338 37.48752989603004)",179851,1000.0,212980.0,212979.0,10.744,1165000000,서초구,1165010100,방배동,158,내방,0,0
4688,LINK,,0,,"LINESTRING(126.9935961137669 37.48749842215361,126.99370474323439 37.487267091591335)",145141,1000.0,212980.0,119900.0,27.413,1165000000,서초구,1165010100,방배동,158,내방,0,0
4689,LINK,,0,,"LINESTRING(126.99362481915699 37.48767006573454,126.9937109910338 37.48752989603004)",127460,1000.0,212983.0,212979.0,17.323,1165000000,서초구,1165010100,방배동,158,내방,0,0
4690,LINK,,0,,"LINESTRING(126.9935961137669 37.48749842215361,126.99329859960827 37.4874164356577)",142840,1000.0,212980.0,119893.0,27.841,1165000000,서초구,1165010100,방배동,158,내방,0,0
4691,LINK,,0,,"LINESTRING(126.99325480914197 37.48800891986887,126.99340581802484 37.487793063831596)",105668,1000.0,119901.0,212985.0,27.428,1165000000,서초구,1165010100,방배동,158,내방,0,0
4692,LINK,,0,,"LINESTRING(126.9935961137669 37.48749842215361,126.99356727393459 37.48738159843083)",82241,1000.0,212980.0,119894.0,13.214,1165000000,서초구,1165010100,방배동,158,내방,0,0
4693,LINK,,0,,"LINESTRING(126.99353146520761 37.48783025988237,126.99372891017823 37.48789892733569)",69243,1000.0,212981.0,212982.0,19.053,1165000000,서초구,1165010100,방배동,158,내방,0,0
4694,LINK,,0,,"LINESTRING(126.99399844180054 37.487402771033764,126.99390843607516 37.487589981085414)",57269,1000.0,91670.0,212978.0,22.25,1165000000,서초구,1165010100,방배동,158,내방,0,0
4695,LINK,,0,,"LINESTRING(126.99372891017823 37.48789892733569,126.99396711062607 37.48795419071243)",30798,1000.0,212982.0,91650.0,21.941,1165000000,서초구,1165010100,방배동,158,내방,0,0
4696,LINK,,0,,"LINESTRING(126.99307988837592 37.4876902614493,126.99310531295907 37.48764394488074,126.99333906601095 37.48771406500674,126.99340581802484 37.487793063831596)",5195,1000.0,191087.0,212985.0,38.27,1165000000,서초구,1165010100,방배동,158,내방,0,0
4697,LINK,,0,,"LINESTRING(127.03427119361818 37.484591310132146,127.03488226910325 37.48433578405551)",275122,1000.0,212084.0,212140.0,61.035,1165000000,서초구,1165010200,양재동,159,양재(서초구청),0,0
4698,LINK,,0,,"LINESTRING(127.03376664937494 37.4842344421253,127.03397074397462 37.4841498036969)",246312,1000.0,211627.0,119303.0,20.349,1165000000,서초구,1165010800,서초동,159,양재(서초구청),0,0
4699,LINK,,0,,"LINESTRING(127.03381128464882 37.48452524150451,127.03380829105465 37.484466134202926,127.03376664937494 37.4842344421253)",247685,1000.0,212808.0,211627.0,32.543,1165000000,서초구,1165010800,서초동,159,양재(서초구청),0,0
4700,LINK,,0,,"LINESTRING(127.03343760263844 37.48487290381003,127.0335329657588 37.4849804981539)",253702,1000.0,212789.0,119294.0,14.62,1165000000,서초구,1165010800,서초동,159,양재(서초구청),0,0
4701,LINK,,0,,"LINESTRING(127.03496205620566 37.48364774145409,127.03472167183493 37.48351068139385,127.03450858300506 37.48373427918128)",226928,1000.0,212796.0,195589.0,57.304,1165000000,서초구,1165010200,양재동,159,양재(서초구청),0,0
4702,LINK,,0,,"LINESTRING(127.03488226910325 37.48433578405551,127.03481092717507 37.48416806364048)",230947,1000.0,212140.0,114492.0,19.655,1165000000,서초구,1165010200,양재동,159,양재(서초구청),0,0
4703,LINK,,0,,"LINESTRING(127.03343760263844 37.48487290381003,127.03334032588033 37.48471604013734)",178398,1000.0,212789.0,119302.0,19.42,1165000000,서초구,1165010800,서초동,159,양재(서초구청),0,0
4704,LINK,,0,,"LINESTRING(127.03376664937494 37.4842344421253,127.03352602447221 37.48430334801254)",192716,1000.0,211627.0,193384.0,22.614,1165000000,서초구,1165010800,서초동,159,양재(서초구청),0,0
4705,LINK,,0,,"LINESTRING(127.03535648117314 37.483274060457184,127.03508068234802 37.48353894726439)",167253,1000.0,212149.0,212795.0,38.201,1165000000,서초구,1165010200,양재동,159,양재(서초구청),0,0
4706,LINK,,0,,"LINESTRING(127.03381116531594 37.4842604369852,127.03376664937494 37.4842344421253)",154554,1000.0,212187.0,211627.0,4.881,1165000000,서초구,1165010800,서초동,159,양재(서초구청),0,0
4707,LINK,,0,,"LINESTRING(127.0353121722505 37.483687830885295,127.03539228037845 37.48369017124253)",145820,1000.0,212525.0,212806.0,7.09,1165000000,서초구,1165010200,양재동,159,양재(서초구청),0,0
4708,LINK,,0,,"LINESTRING(127.03508068234802 37.48353894726439,127.0353121722505 37.483687830885295,127.0349723920582 37.484001141671634)",143684,1000.0,212795.0,114493.0,72.27,1165000000,서초구,1165010200,양재동,159,양재(서초구청),0,0
4709,LINK,,0,,"LINESTRING(127.03535648117314 37.483274060457184,127.0356055894187 37.483037552963964,127.03584597614523 37.4831793398898,127.03608472656072 37.482935195567755)",130809,1000.0,212149.0,114495.0,95.075,1165000000,서초구,1165010200,양재동,159,양재(서초구청),0,0
4710,LINK,,0,,"LINESTRING(127.03490883241037 37.48333239032897,127.03508068234802 37.48353894726439)",118127,1000.0,213692.0,212795.0,27.506,1165000000,서초구,1165010200,양재동,159,양재(서초구청),0,0
4711,LINK,,0,,"LINESTRING(127.03535648117314 37.483274060457184,127.03512499578049 37.48313226989165,127.03544748690503 37.48282096036436)",58204,1000.0,212149.0,114486.0,70.626,1165000000,서초구,1165010200,양재동,159,양재(서초구청),0,0
4712,LINK,,0,,"LINESTRING(127.03539228037845 37.48369017124253,127.03508068234802 37.48353894726439)",52929,1000.0,212806.0,212795.0,32.268,1165000000,서초구,1165010200,양재동,159,양재(서초구청),0,0
4713,LINK,,0,,"LINESTRING(127.03409910121643 37.48457244531465,127.03381128464882 37.48452524150451)",45527,1000.0,212568.0,212808.0,25.989,1165000000,서초구,1165010800,서초동,159,양재(서초구청),0,0
4714,LINK,,0,,"LINESTRING(127.03508068234802 37.48353894726439,127.03496205620566 37.48364774145409)",35716,1000.0,212795.0,212796.0,15.996,1165000000,서초구,1165010200,양재동,159,양재(서초구청),0,0
4715,LINK,,0,,"LINESTRING(127.03496205620566 37.48364774145409,127.03409910121643 37.48457244531465)",27783,1000.0,212796.0,212568.0,127.899,1165000000,서초구,1165010200,양재동,159,양재(서초구청),0,0
4716,LINK,,0,,"LINESTRING(127.03381128464882 37.48452524150451,127.03374908697731 37.48476642056687,127.03343760263844 37.48487290381003)",7702,1000.0,212808.0,212789.0,57.304,1165000000,서초구,1165010800,서초동,159,양재(서초구청),0,0
4717,LINK,,0,,"LINESTRING(127.01153102050128 37.508000141024134,127.01187694788939 37.50809572154613)",205128,1000.0,195160.0,212988.0,32.373,1165000000,서초구,1165010700,반포동,160,반포,0,0
4718,LINK,,0,,"LINESTRING(127.01187694788939 37.50809572154613,127.01180335413035 37.50823161172027)",194705,1000.0,212988.0,213006.0,16.426,1165000000,서초구,1165010600,잠원동,160,반포,0,0
4719,LINK,,0,,"LINESTRING(127.01138464870012 37.50825728382009,127.011739638144 37.50838538017897)",172495,1000.0,96322.0,212987.0,34.456,1165000000,서초구,1165010600,잠원동,160,반포,0,0
4720,LINK,,0,,"LINESTRING(127.01052939600396 37.50784339340845,127.01059671043531 37.50772824458992,127.01031531752517 37.507642394034455)",153799,1000.0,212989.0,96544.0,40.74,1165000000,서초구,1165010600,잠원동,160,반포,0,0
4721,LINK,,0,,"LINESTRING(127.01176478230641 37.50843114872304,127.01171181372735 37.508422571915666)",106189,1000.0,212986.0,214487.0,4.779,1165000000,서초구,1165010600,잠원동,160,반포,0,0
4722,LINK,,0,,"LINESTRING(127.0116287264245 37.5086363258949,127.01171181372735 37.508422571915666,127.011739638144 37.50838538017897)",105980,1000.0,195158.0,212987.0,29.641,1165000000,서초구,1165010600,잠원동,160,반포,0,0
4723,LINK,,0,,"LINESTRING(127.01180335413035 37.50823161172027,127.01052939600396 37.50784339340845)",67121,1000.0,213006.0,212989.0,120.598,1165000000,서초구,1165010600,잠원동,160,반포,0,0
4724,LINK,,0,,"LINESTRING(127.01180335413035 37.50823161172027,127.011739638144 37.50838538017897)",28898,1000.0,213006.0,212987.0,17.972,1165000000,서초구,1165010600,잠원동,160,반포,0,0
4725,LINK,,0,,"LINESTRING(127.01210270943061 37.50817585164124,127.01187694788939 37.50809572154613)",4355,1000.0,194768.0,212988.0,21.852,1165000000,서초구,1165010700,반포동,160,반포,0,0
4726,LINK,,0,,"LINESTRING(127.01052939600396 37.50784339340845,127.01046746962821 37.50797141481663,127.01019556008754 37.50788274457982)",6288,1000.0,212989.0,96318.0,41.205,1165000000,서초구,1165010600,잠원동,160,반포,0,0
4727,LINK,,0,,"LINESTRING(126.99625191663205 37.503406870373894,126.99606879019224 37.503363954029474,126.99586762201727 37.50330579220447)",273322,1000.0,212976.0,213613.0,35.801,1165000000,서초구,1165010700,반포동,161,신반포,0,0
4728,LINK,,0,,"LINESTRING(126.99654493924434 37.503504330357664,126.996668231948 37.503536726907875)",278197,1000.0,213426.0,213428.0,11.479,1165000000,서초구,1165010700,반포동,161,신반포,0,0
4729,LINK,,0,,"LINESTRING(126.9966167562562 37.50366222869839,126.996668231948 37.503536726907875)",254889,1000.0,213377.0,213428.0,14.654,1165000000,서초구,1165010700,반포동,161,신반포,0,0
4730,LINK,,0,,"LINESTRING(126.99653942945683 37.50377845494004,126.99674980285474 37.5038441428305)",238173,1000.0,213427.0,90996.0,19.979,1165000000,서초구,1165010700,반포동,161,신반포,0,0
4731,LINK,,0,,"LINESTRING(126.99619804843483 37.50354132121235,126.99625191663205 37.503406870373894)",190050,1000.0,212974.0,212976.0,15.664,1165000000,서초구,1165010700,반포동,161,신반포,0,0
4732,LINK,,0,,"LINESTRING(126.99577158939717 37.50356654122574,126.99596823531756 37.50361855229558,126.9961441809271 37.50365860786719)",161423,1000.0,91002.0,212975.0,34.501,1165000000,서초구,1165010700,반포동,161,신반포,0,0
4733,LINK,,0,,"LINESTRING(126.99653942945683 37.50377845494004,126.9966167562562 37.50366222869839)",118324,1000.0,213427.0,213377.0,14.6,1165000000,서초구,1165010700,반포동,161,신반포,0,0
4734,LINK,,0,,"LINESTRING(126.99643289567054 37.50375149087586,126.99653942945683 37.50377845494004)",100472,1000.0,213425.0,213427.0,9.884,1165000000,서초구,1165010700,반포동,161,신반포,0,0
4735,LINK,,0,,"LINESTRING(126.9968838168263 37.50360394108099,126.996668231948 37.503536726907875)",43948,1000.0,127037.0,213428.0,20.47,1165000000,서초구,1165010700,반포동,161,신반포,0,0
4736,LINK,,0,,"LINESTRING(126.9961441809271 37.50365860786719,126.99619804843483 37.50354132121235)",16722,1000.0,212975.0,212974.0,13.861,1165000000,서초구,1165010700,반포동,161,신반포,0,0
4737,LINK,,0,,"LINESTRING(126.99619804843483 37.50354132121235,126.9966167562562 37.50366222869839)",10850,1000.0,212974.0,213377.0,39.38,1165000000,서초구,1165010700,반포동,161,신반포,0,0
4738,LINK,,0,,"LINESTRING(127.01683235289491 37.48417473732745,127.01674125405707 37.48414471289865,127.0170551097897 37.48347507154603)",271608,1000.0,211938.0,30869.0,88.055,1165000000,서초구,1165010800,서초동,162,남부터미널(예술의전당),0,0
4739,LINK,,0,,"LINESTRING(127.01629854938999 37.485025870984984,127.016678657277 37.485158482977454,127.01666156771229 37.48524154059182)",174315,1000.0,211937.0,194171.0,46.04,1165000000,서초구,1165010800,서초동,162,남부터미널(예술의전당),0,0
4740,LINK,,0,,"LINESTRING(127.01629854938999 37.485025870984984,127.01658747429498 37.484752991344806,127.01666146470119 37.48477768156892)",156288,1000.0,211937.0,194168.0,46.721,1165000000,서초구,1165010800,서초동,162,남부터미널(예술의전당),0,0
4741,LINK,,0,,"LINESTRING(127.01629854938999 37.485025870984984,127.01627339714322 37.484749622986875)",143510,1000.0,211937.0,15974.0,30.74,1165000000,서초구,1165010800,서초동,162,남부터미널(예술의전당),0,0
4742,LINK,,0,,"LINESTRING(127.01683235289491 37.48417473732745,127.01691717184447 37.484214775042496,127.01756660355825 37.48333443322182)",110686,1000.0,211938.0,30863.0,122.058,1165000000,서초구,1165010800,서초동,162,남부터미널(예술의전당),0,0
4743,LINK,,0,,"LINESTRING(127.01629854938999 37.485025870984984,127.0158242298173 37.484993394982915,127.01577957285933 37.48509172744969)",102105,1000.0,211937.0,15916.0,53.711,1165000000,서초구,1165010800,서초동,162,남부터미널(예술의전당),0,0
4744,LINK,,0,,"LINESTRING(127.01683235289491 37.48417473732745,127.01629854938999 37.485025870984984)",102481,1000.0,211938.0,211937.0,105.605,1165000000,서초구,1165010800,서초동,162,남부터미널(예술의전당),0,0
4745,LINK,,0,,"LINESTRING(127.01629854938999 37.485025870984984,127.01625777310116 37.48529621290665,127.0163323218066 37.48533529545597)",95169,1000.0,211937.0,15918.0,38.113,1165000000,서초구,1165010800,서초동,162,남부터미널(예술의전당),0,0
4746,LINK,,0,,"LINESTRING(127.01629854938999 37.485025870984984,127.01671947157898 37.48506586199296,127.01675558729389 37.484988513279745)",51666,1000.0,211937.0,194170.0,46.651,1165000000,서초구,1165010800,서초동,162,남부터미널(예술의전당),0,0
4747,LINK,,0,,"LINESTRING(127.01629854938999 37.485025870984984,127.0158430523576 37.48487824921553,127.01586182488408 37.48478716251836)",18285,1000.0,211937.0,15921.0,53.735,1165000000,서초구,1165010800,서초동,162,남부터미널(예술의전당),0,0
4748,LINK,,0,,"LINESTRING(127.01116997501009 37.512762485421625,127.01152624911202 37.51293409248503)",251765,1000.0,212020.0,212021.0,36.809,1165000000,서초구,1165010600,잠원동,163,잠원,0,0
4749,LINK,,0,,"LINESTRING(127.01115014942356 37.512627525461234,127.01124178438457 37.51266407093276,127.01116997501009 37.512762485421625)",205321,1000.0,195177.0,212020.0,21.694,1165000000,서초구,1165010600,잠원동,163,잠원,0,0
4750,LINK,,0,,"LINESTRING(127.01169061538495 37.51287477892826,127.01160954899225 37.51282881100196,127.01152624911202 37.51293409248503)",195180,1000.0,195178.0,212021.0,22.61,1165000000,서초구,1165010600,잠원동,163,잠원,0,0
4751,LINK,,0,,"LINESTRING(127.01154883121715 37.51307324807772,127.0114486921532 37.51302106494708,127.01152624911202 37.51293409248503)",127560,1000.0,195174.0,212021.0,22.42,1165000000,서초구,1165010600,잠원동,163,잠원,0,0
4752,LINK,,0,,"LINESTRING(127.01160954899225 37.51282881100196,127.01188215259691 37.51293642983119)",15472,1000.0,212022.0,213483.0,26.898,1165000000,서초구,1165010600,잠원동,163,잠원,0,0
4753,LINK,,0,,"LINESTRING(127.01100836339515 37.512819887656434,127.01109816443044 37.51285403421363,127.01116997501009 37.512762485421625)",7850,1000.0,195171.0,212020.0,20.779,1165000000,서초구,1165010600,잠원동,163,잠원,0,0
4754,LINK,,0,,"LINESTRING(127.03856789587978 37.47030409773047,127.03866073399394 37.4700375092524)",261937,1000.0,120253.0,212794.0,30.706,1165000000,서초구,1165010200,양재동,164,양재시민의숲(매헌),0,0
4755,LINK,,0,,"LINESTRING(127.03869775341829 37.46988070615187,127.03866073399394 37.4700375092524)",194978,1000.0,212999.0,212794.0,17.708,1165000000,서초구,1165010200,양재동,164,양재시민의숲(매헌),0,0
4756,LINK,,0,,"LINESTRING(127.03925705561241 37.47018626556649,127.03930150941382 37.47010586350002)",197895,1000.0,211601.0,212159.0,9.752,1165000000,서초구,1165010200,양재동,164,양재시민의숲(매헌),0,0
4757,LINK,,0,,"LINESTRING(127.03866073399394 37.4700375092524,127.03925705561241 37.47018626556649)",149930,1000.0,212794.0,211601.0,55.274,1165000000,서초구,1165010200,양재동,164,양재시민의숲(매헌),0,0
4758,LINK,,0,,"LINESTRING(127.03866073399394 37.4700375092524,127.03882370795745 37.46969462765549,127.03905487711796 37.46925024331871)",113371,1000.0,212794.0,68822.0,94.087,1165000000,서초구,1165010200,양재동,164,양재시민의숲(매헌),0,0
4759,LINK,,0,,"LINESTRING(127.03913394940783 37.47045683322365,127.03925705561241 37.47018626556649)",87901,1000.0,69386.0,211601.0,31.943,1165000000,서초구,1165010200,양재동,164,양재시민의숲(매헌),0,0
4760,LINK,,0,,"LINESTRING(127.03925705561241 37.47018626556649,127.03935380989537 37.4699303897968)",60652,1000.0,211601.0,69388.0,29.66,1165000000,서초구,1165010200,양재동,164,양재시민의숲(매헌),0,0
4761,LINK,,0,,"LINESTRING(126.9979389501455 37.481555819092144,126.99804520534367 37.48156726371149,126.99805598010131 37.48135042256755,126.99803921195358 37.48126600871121)",202739,1000.0,213048.0,91975.0,43.054,1165000000,서초구,1165010100,방배동,165,방배,0,0
4762,LINK,,0,,"LINESTRING(126.99728308183677 37.48157765740565,126.9972400061135 37.48155477078008)",178495,1000.0,213046.0,213045.0,4.579,1165000000,서초구,1165010100,방배동,165,방배,0,0
4763,LINK,,0,,"LINESTRING(126.99743639505718 37.48141849549177,126.99765751874077 37.48148944552833,126.9979389501455 37.481555819092144)",180449,1000.0,213047.0,213048.0,47.043,1165000000,서초구,1165010100,방배동,165,방배,0,0
4764,LINK,,0,,"LINESTRING(126.99728308183677 37.48157765740565,126.99737321703024 37.48139560847628,126.99743639505718 37.48141849549177)",81823,1000.0,213046.0,213047.0,27.859,1165000000,서초구,1165010100,방배동,165,방배,0,0
4765,LINK,,0,,"LINESTRING(126.99743639505718 37.48141849549177,126.99751681038211 37.481239989309856,126.99763839297103 37.481185364320055)",66037,1000.0,213047.0,91954.0,33.395,1165000000,서초구,1165010100,방배동,165,방배,0,0
