,기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수
4908,20244,R,전통시장,3130127,석관시장,1,,,,,,,,,,,,,,1.0,,,,,
4909,20244,R,전통시장,3130126,새석관시장,3,,,,,,,,,,,,1.0,,,,,,,1.0
4910,20244,R,전통시장,3130125,장위전통시장,8,1.0,,,,2.0,,,,,,,,,,,,,,
4911,20244,R,전통시장,3130124,번동시장,1,,,,,,,,,,,,1.0,,,,,,,
4912,20244,R,전통시장,3130123,꿈의숲 장곡 골목형상점가,4,,,,,1.0,,,,,,,,,,,,,,2.0
4913,20244,R,전통시장,3130122,밤나무골시장,3,,,,,1.0,,,,,,,,,,,,,,
4914,20244,R,전통시장,3130121,길음시장,4,,2.0,,,,,,,,,,1.0,,,,,,,
4915,20244,R,전통시장,3130120,돈암시장(돈암제일시장),15,,,,,2.0,,,,,,,,,,,,,1.0,4.0
4916,20244,R,전통시장,3130119,정릉아리랑시장,10,,1.0,,,,,,,,,,,,,,,,1.0,4.0
4917,20244,R,전통시장,3130118,정릉골 골목형상점가,12,,,,,1.0,,,,,,,,,,,,,,4.0
4918,20244,R,전통시장,3130117,정릉시장,24,,1.0,,,5.0,,,,,,,,,,,,,,7.0
4919,20244,R,전통시장,3130116,동성타워프라자,2,1.0,,,,,,,,,,,,,,,,,,1.0
4920,20244,R,전통시장,3130115,우림골목시장,26,,2.0,,,5.0,,,,,,,1.0,,,,,,,2.0
4921,20244,R,전통시장,3130114,유영시장,1,,,,,,,,,,,,1.0,,,,,,,
4922,20244,R,전통시장,3130113,신아타운,14,1.0,2.0,,,4.0,,,,,,,,,,,,,,
4923,20244,R,전통시장,3130112,사가정시장,19,,,,,1.0,1.0,,,,,,,,,,,,,3.0
4924,20244,R,전통시장,3130111,"동원전통종합시장(동원시장, 동원전통시장 상점가)",47,,,,,8.0,,,,,,,4.0,,,,,,,5.0
4925,20244,R,전통시장,3130110,면목골목시장(면목시장),22,,1.0,,,1.0,,,,,,,1.0,,,,,,,1.0
4926,20244,R,전통시장,3130109,묵1동도깨비시장,4,,,,1.0,,,,,,,,,,,,,,,
4927,20244,R,전통시장,3130108,태능엔터피아(태릉시장),1,,,,,,,,,,,,,,,,,,,
4928,20244,R,전통시장,3130107,중랑동부시장(중랑교종합상가),2,,,,,,,,,,,,,,,,,,,
4929,20244,R,전통시장,3130106,중랑동부시장,20,,1.0,,,4.0,,,,,,,1.0,,,,,,,2.0
4930,20244,R,전통시장,3130105,장미제일시장(중화동제일시장),7,,,,,1.0,,,,,,,,,,,,,,2.0
4931,20244,R,전통시장,3130104,전곡시장,6,,1.0,,,2.0,,,,,,,,,,,,,,1.0
4932,20244,R,전통시장,3130103,이경시장,2,,,,,1.0,,,,,,,,,,,,,,1.0
4933,20244,R,전통시장,3130102,이문제일시장,1,,,,,,,,,,,,,,,,,,,
4934,20244,R,전통시장,3130101,답십리현대시장,5,,,,,2.0,,,,,,,2.0,,,,,,,
4935,20244,R,전통시장,3130100,답십리시장,7,,,,,1.0,,,,,,,,,,,,,,2.0
4936,20244,R,전통시장,3130099,전농로터리시장,6,,1.0,,,1.0,,,,,,,,,,,,,,
4937,20244,R,전통시장,3130098,회기시장,13,1.0,2.0,,,1.0,,,,,,,,,,,,,,1.0
4938,20244,R,전통시장,3130097,답십리 건축자재시장,2,,,,,,,,,,,,,,,,,,,
4939,20244,R,전통시장,3130096,동부시장,4,,,,,,,,,,,,,,,,,,,1.0
4940,20244,R,전통시장,3130095,청량리전통시장,15,,,,,1.0,,,,,,,,,4.0,,,,,
4941,20244,R,전통시장,3130094,청량리청과물시장,12,,2.0,,,3.0,,,,,,,,,,,,,,
4942,20244,R,전통시장,3130092,청량리농수산물시장,3,,,,,,,,,,,,,,3.0,,,,,
4943,20244,R,전통시장,3130091,청량종합도매시장,4,,,,,1.0,,,,,,,,,1.0,,,,,
4944,20244,R,전통시장,3130090,청량리종합시장,9,,,,,1.0,,,,,,,,,,,,,,1.0
4945,20244,R,전통시장,3130089,청량리수산시장,3,,,,,,,,,,,,,,1.0,,,,,1.0
4946,20244,R,전통시장,3130088,경동시장,15,,2.0,,1.0,2.0,,,,,,,3.0,,,,,,,
4947,20244,R,전통시장,3130087,경동광성상가(경동시장),9,1.0,,,,2.0,,,,,,,,,,,,,,2.0
4948,20244,R,전통시장,3130086,서울약령시장,134,1.0,1.0,,,8.0,,,,,,,,,2.0,,,,,5.0
4949,20244,R,전통시장,3130084,신성시장(신성골목시장),11,,1.0,,,1.0,,,,,,,,,,,,,,3.0
4950,20244,R,전통시장,3130083,"중곡제일시장(중곡제일골목시장, 광성시장)",18,,,,,5.0,1.0,,,,,,1.0,,,,,,,2.0
4951,20244,R,전통시장,3130082,면곡골목시장,3,,,,,,,,,,,,1.0,,,,,,,2.0
4952,20244,R,전통시장,3130081,자양골목전통시장(자양골목시장),3,,,,,,,,,,1.0,,,,,,,,,
4953,20244,R,전통시장,3130080,자양종합시장(기능상실),3,,,,,,,,,,,,1.0,,,,,,,
4954,20244,R,전통시장,3130079,한아름시장,2,,,,,1.0,,,,,,,,,,,,,,
4955,20244,R,전통시장,3130078,화양제일골목시장,4,,,,,1.0,,,,,,,,,,,,,,
4956,20244,R,전통시장,3130077,조양시장,1,,,,,,,,,,,,,,,,,,,
4957,20244,R,전통시장,3130076,능동로골목시장,7,,,,,1.0,,,,,,,,,,,,,,2.0
4958,20244,R,전통시장,3130075,노룬산시장(노룬산골목시장),2,,,,,,,,,,,,1.0,,,,,,,
4959,20244,R,전통시장,3130074,영동교골목시장,1,,,,,,1.0,,,,,,,,,,,,,
4960,20244,R,전통시장,3130073,뚝도시장,9,,,,,3.0,,,,,,,2.0,,,,,,,1.0
4961,20244,R,전통시장,3130072,성동용답상가시장,28,1.0,1.0,,,5.0,,,,,,,,,,,,,,2.0
4962,20244,R,전통시장,3130071,성수역 골목형상점가,3,,1.0,,,1.0,,,,,,,,,,,,,,
4963,20244,R,전통시장,3130070,뚝섬역상점가,17,1.0,2.0,,,2.0,,,,,,,,,,,,,,1.0
4964,20244,R,전통시장,3130069,"한양대앞상점가(한양시장, 왕십리맛골목)",6,,,,,1.0,,,,,,,1.0,,,,,,,2.0
4965,20244,R,전통시장,3130068,마장축산물시장,16,2.0,1.0,,,1.0,,,,,,,,,,,,,,4.0
4966,20244,R,전통시장,3130067,왕십리도선동상점가,35,,1.0,,,2.0,,1.0,,1.0,,,,,,,,,,1.0
4967,20244,R,전통시장,3130066,행당시장상점가,29,1.0,1.0,,,5.0,,,,,,,1.0,,,,,,,3.0
4968,20244,R,전통시장,3130065,무학봉상점가,17,2.0,,,,2.0,1.0,,,,,,,,,,,,,
4969,20244,R,전통시장,3130064,금남시장,15,,,,,5.0,,,,,,,,,,,,,,1.0
4970,20244,R,전통시장,3130063,신금호역 골목형상점가,13,,,,,1.0,,,,,,,,,,,,,,2.0
4971,20244,R,전통시장,3130062,보광시장,7,,1.0,,,1.0,,,,,,,,,,,,,,1.0
4972,20244,R,전통시장,3130061,이태원시장,2,,,,,,,,,,,,,,,,,,,1.0
4973,20244,R,전통시장,3130059,후암시장,11,,,,,3.0,,,,,,,,,,,,,,2.0
4974,20244,R,전통시장,3130058,이촌종합시장,4,1.0,,,,,,,,,,,,,,,,,,
4975,20244,R,전통시장,3130057,만리시장,2,,,,,1.0,,,,,,,1.0,,,,,,,
4976,20244,R,전통시장,3130056,용산용문시장,20,,,,,2.0,,,,,,,1.0,,,,,,,6.0
4977,20244,R,전통시장,3130055,"황학시장(서울중앙시장, 신중앙시장)",6,1.0,,,,1.0,,,,,,,,,1.0,,,,,
4978,20244,R,전통시장,3130054,황학동주방가구거리상점가,8,,,,,,,,,,,,,,1.0,,,,,
4979,20244,R,전통시장,3130053,백학시장,23,1.0,,,,5.0,,,,,,,,,,,,,,1.0
4980,20244,R,전통시장,3130052,서울중앙시장(신중앙시장),16,,2.0,,,1.0,,,,,,,,,3.0,,,,,1.0
4981,20244,R,전통시장,3130051,동화동 골목형상점가,16,,,,,2.0,,,,,,,,,,,,,,
4982,20244,R,전통시장,3130050,청평화시장,3,,,,,1.0,,,,,,,,,,,,,,
4983,20244,R,전통시장,3130049,신당 미래유산 먹거리 골목형상점가,9,1.0,,,,2.0,,,,,,,,,1.0,,,,,1.0
4984,20244,R,전통시장,3130048,동평화시장,2,,,,,,,,,,,,,,,,,,,1.0
4985,20244,R,전통시장,3130047,테크노상가(엘리시움),5,,,,,,,,,,,,,,,,,,,
4986,20244,R,전통시장,3130042,약수시장,12,,1.0,,,3.0,,,,,,,,,,,,,,1.0
4987,20244,R,전통시장,3130038,"평화시장(통일상가, 동화상가)",22,,3.0,,,2.0,,,,,,,,1.0,,,,,,3.0
4988,20244,R,전통시장,3130036,중부시장(신중부시장),18,,2.0,,,2.0,,,,,,,1.0,,1.0,,,,,2.0
4989,20244,R,전통시장,3130035,방산종합시장(방산시장),19,,3.0,,,,,,,,,,1.0,,1.0,,,,,4.0
4990,20244,R,전통시장,3130032,인현시장,1,,,,,,,,,,,,,,,,,,,
4991,20244,R,전통시장,3130031,청계천공구상가,3,,,,,,,,,,,,,,,,,,,
4992,20244,R,전통시장,3130025,삼익패션타운(남대문시장),10,,1.0,,,2.0,,,,,,,,,1.0,,,,,
4993,20244,R,전통시장,3130024,남대문시장(자유상가),41,,4.0,,,6.0,,,,,,,2.0,,,,,,1.0,4.0
4994,20244,R,전통시장,3130022,숭례문수입상가(남대문시장),3,1.0,2.0,,,,,,,,,,,,,,,,,
4995,20244,R,전통시장,3130021,신설종합시장,1,,,,,,,,,,,,1.0,,,,,,,
4996,20244,R,전통시장,3130020,동묘시장(동묘벼룩시장),5,1.0,,,,,,,,,,,,,1.0,,,,,
4997,20244,R,전통시장,3130019,동대문상가D동,2,,1.0,,,,,,,,,,,,,,,,,
4998,20244,R,전통시장,3130018,동대문문구완구거리(동대문문구완구시장),12,,,,,1.0,,,,,,,,,1.0,,,,,1.0
4999,20244,R,전통시장,3130017,동대문상가C동,1,,,,,,,,,,,,,,,,,,,1.0
5000,20244,R,전통시장,3130015,창신골목시장,7,1.0,1.0,,,,,,,,,,,,,,,,,
5001,20244,R,전통시장,3130014,동문시장,2,,,,,,,,,,,,1.0,,,,,,,
5002,20244,R,전통시장,3130012,"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",15,,4.0,,,2.0,,,,,,,3.0,,,,,,,1.0
5003,20244,R,전통시장,3130011,충신시장,3,,,,,,,,,,,,,,,,,,,3.0
5004,20244,R,전통시장,3130010,종로신진시장,11,,,,,1.0,,,,,,,,,,,,,,1.0
5005,20244,R,전통시장,3130009,마전교지하쇼핑센터(구 한일상가),2,,,,,,,,,,,,1.0,,,,,,,1.0
5006,20244,R,전통시장,3130007,광장시장(광장전통시장),25,1.0,3.0,,,7.0,,,,,,,,1.0,,,,,1.0,3.0
5007,20244,R,전통시장,3130005,세운상가가동,1,,,,,,,,,,,,,,,,,,,
5008,20244,R,전통시장,3130004,낙원시장(낙원지하시장(대일상가)),1,,,,,,,,,,,,,1.0,,,,,,
5009,20244,R,전통시장,3130002,세종마을음식문화거리(금천교시장),21,,,,,3.0,,,,,,,,,,,,,,5.0
5010,20244,R,전통시장,3130001,통인시장,3,,1.0,,,,,,,,,,,,,,,,,1.0
5011,20244,D,발달상권,3120249,고덕역,60,1.0,5.0,,,17.0,,,,,,,,,,,,,,3.0
5012,20244,D,발달상권,3120248,명일역,92,3.0,3.0,,,13.0,,,,,,,,,,,,,1.0,15.0
5013,20244,D,발달상권,3120247,굽은다리역,54,1.0,5.0,,1.0,8.0,,,,,,,,1.0,,,,,1.0,4.0
5014,20244,D,발달상권,3120246,길동역,131,1.0,8.0,,3.0,17.0,,,,,,,,,,,,,1.0,10.0
5015,20244,D,발달상권,3120245,둔촌역,82,2.0,5.0,,,13.0,1.0,,,,1.0,,,,,,,,1.0,6.0
5016,20244,D,발달상권,3120244,암사역,58,1.0,4.0,,,9.0,,,,,,,,,,,,,1.0,9.0
5017,20244,D,발달상권,3120243,천호역,130,2.0,5.0,,2.0,16.0,,,,,,,,,1.0,,,,2.0,10.0
5018,20244,D,발달상권,3120242,강동구청역,48,2.0,3.0,,2.0,3.0,,,,,,,,1.0,,,,,1.0,10.0
5019,20244,D,발달상권,3120241,거여역,51,,3.0,,1.0,10.0,,,,,,,,,,,,,1.0,5.0
5020,20244,D,발달상권,3120240,개롱역,41,,4.0,,,6.0,,,,,,,,,,,,,,2.0
5021,20244,D,발달상권,3120239,오금역,24,2.0,2.0,,,1.0,,,,,,,,,,,,,2.0,5.0
5022,20244,D,발달상권,3120238,방이역,45,1.0,3.0,,,8.0,,,,,,,,,,,,,1.0,3.0
5023,20244,D,발달상권,3120237,경찰병원역,58,2.0,3.0,,4.0,9.0,2.0,,,,,,,,,,,,1.0,12.0
5024,20244,D,발달상권,3120236,장지역(가든파이브),40,2.0,2.0,,,6.0,,,,,,,,1.0,,,,,1.0,8.0
5025,20244,D,발달상권,3120235,문정역,57,,5.0,,1.0,10.0,,,,,,,,,,,,,1.0,
5026,20244,D,발달상권,3120234,가락시장역,60,1.0,6.0,,,12.0,,,,,,,,,,,,,,3.0
5027,20244,D,발달상권,3120233,몽촌토성역,34,,2.0,,,2.0,,1.0,,,,,,,,,,,,2.0
5028,20244,D,발달상권,3120232,송파나루역,19,,1.0,,1.0,3.0,,,,,,,,,,,,,,5.0
5029,20244,D,발달상권,3120231,가락시장,32,1.0,4.0,,,2.0,,,,,,,1.0,,,,,,2.0,9.0
5030,20244,D,발달상권,3120230,송파사거리(송파역),60,,6.0,,,14.0,,,,,,,,,,,,,1.0,7.0
5031,20244,D,발달상권,3120229,방이동먹자골목,50,1.0,1.0,,,3.0,,,,,,,,,,,,,,2.0
5032,20244,D,발달상권,3120228,석촌역(석촌호수),82,,6.0,,3.0,13.0,,,,,,,,,,,,,2.0,10.0
5033,20244,D,발달상권,3120227,잠실역,133,2.0,18.0,,1.0,23.0,,,,,,,,1.0,,,,,2.0,11.0
5034,20244,D,발달상권,3120226,석촌고분역,48,,3.0,,1.0,5.0,,,,,,,,,,,,,1.0,6.0
5035,20244,D,발달상권,3120225,잠실새내역(신천),178,5.0,11.0,,,28.0,,,,,,,,,,,,,1.0,5.0
5036,20244,D,발달상권,3120224,수서역,41,,3.0,,,9.0,,,,,,,,,,,,,2.0,6.0
5037,20244,D,발달상권,3120223,휘문고교사거리,12,,,,,1.0,,,,,,,,,,,,,,7.0
5038,20244,D,발달상권,3120222,삼성역,86,3.0,15.0,,1.0,7.0,,,,,,1.0,,,,,,,1.0,19.0
5039,20244,D,발달상권,3120221,봉은사역,34,2.0,6.0,,,1.0,,,,,,,,,,,,,1.0,8.0
5040,20244,D,발달상권,3120220,대치역,79,2.0,8.0,,,11.0,,1.0,,,,,,,,,,,,7.0
5041,20244,D,발달상권,3120219,은마아파트,58,,6.0,1.0,,11.0,,,,,,,,,,,,,,6.0
5042,20244,D,발달상권,3120218,코엑스,24,,6.0,,,3.0,,,,,,,,1.0,,,,,,4.0
5043,20244,D,발달상권,3120217,대치사거리,11,,2.0,,,1.0,,,,,,,,,,,,,,5.0
5044,20244,D,발달상권,3120216,경기고교사거리(경기고교앞사거리),31,,4.0,,1.0,4.0,,,,,,,,,,,,,,6.0
5045,20244,D,발달상권,3120215,포스코사거리,95,,17.0,,,8.0,,,,,,,,,,,,,,9.0
5046,20244,D,발달상권,3120214,영동대교남단교차로,12,,1.0,,1.0,1.0,,,,,,,,,,,,,,2.0
5047,20244,D,발달상권,3120213,삼성중앙역,45,2.0,3.0,,,4.0,1.0,,,,,,,,,,,,1.0,6.0
5048,20244,D,발달상권,3120212,한티역,65,1.0,6.0,,,10.0,,,,,,1.0,,,,,,,1.0,4.0
5049,20244,D,발달상권,3120211,도성초등학교,28,,1.0,,1.0,5.0,,,,,1.0,,,,,,,,,4.0
5050,20244,D,발달상권,3120210,선릉역,152,1.0,11.0,,1.0,13.0,,,,,,,,,,,,,2.0,9.0
5051,20244,D,발달상권,3120209,"강남구청(청담역_8번, 강남세무서)",75,4.0,5.0,,2.0,9.0,1.0,,,,,,,,,,,,,6.0
5052,20244,D,발달상권,3120208,청담사거리(청담동명품거리),95,5.0,7.0,,,7.0,,,,,1.0,,,,,,,,,8.0
5053,20244,D,발달상권,3120207,선정릉역,73,4.0,4.0,,1.0,8.0,,,,,1.0,,,,,,,,2.0,14.0
5054,20244,D,발달상권,3120206,개나리아파트,45,2.0,4.0,,2.0,5.0,,,,,,,,,,,,,,9.0
5055,20244,D,발달상권,3120205,매봉역,22,1.0,1.0,,,2.0,,,,,,,,,,,,,,10.0
5056,20244,D,발달상권,3120204,르네상스호텔사거리,30,1.0,7.0,,,2.0,,,,,,,,,1.0,,,,,3.0
5057,20244,D,발달상권,3120203,강남구청역,88,2.0,5.0,,,13.0,,,,,,,,,,,,,2.0,8.0
5058,20244,D,발달상권,3120202,압구정로데오역(압구정로데오),77,1.0,4.0,,,8.0,,,,,,2.0,,,,,,,1.0,3.0
5059,20244,D,발달상권,3120201,도곡1동,36,,5.0,,1.0,3.0,,,,,,,,,,,,,,8.0
5060,20244,D,발달상권,3120200,학동사거리,81,1.0,4.0,,,6.0,,,,,,,,1.0,,,,,,4.0
5061,20244,D,발달상권,3120199,경복아파트교차로,11,,1.0,,,1.0,,,,,,,,,,,,,,4.0
5062,20244,D,발달상권,3120198,구역삼세무서,37,2.0,3.0,,,5.0,,,,,,,,,,,,,,7.0
5063,20244,D,발달상권,3120197,역삼역,172,2.0,25.0,,1.0,20.0,,,,,,,,,,,,,1.0,7.0
5064,20244,D,발달상권,3120196,서울세관,38,4.0,5.0,,2.0,3.0,,,,,,,,,,,,,,10.0
5065,20244,D,발달상권,3120195,성수대교남단,51,,8.0,,3.0,4.0,,,,,,,,,,,,,,2.0
5066,20244,D,발달상권,3120194,언주역(차병원),67,1.0,3.0,1.0,3.0,7.0,,,,,,,,,,,,,1.0,7.0
5067,20244,D,발달상권,3120193,도산공원교차로,22,,4.0,,2.0,2.0,,,,,,,,2.0,,,,,,3.0
5068,20244,D,발달상권,3120192,뱅뱅사거리,85,2.0,13.0,,1.0,14.0,1.0,,,,,,,,1.0,,,,,15.0
5069,20244,D,발달상권,3120191,학동역,68,4.0,6.0,,1.0,8.0,,,,,,,,1.0,,,,,1.0,7.0
5070,20244,D,발달상권,3120190,강남을지병원,75,,3.0,,1.0,6.0,,,,,,,,2.0,,,,,,10.0
5071,20244,D,발달상권,3120189,강남역,389,7.0,24.0,,,52.0,,,,,,,,4.0,,,,,2.0,36.0
5072,20244,D,발달상권,3120188,압구정역,215,,14.0,,1.0,36.0,,,,,,1.0,,2.0,,,,,1.0,6.0
5073,20244,D,발달상권,3120187,신논현역,156,3.0,7.0,,1.0,23.0,,,,,,,,,,,,,1.0,12.0
5074,20244,D,발달상권,3120186,가로수길,44,2.0,4.0,,,2.0,,,,,,,,1.0,,,,,,3.0
5075,20244,D,발달상권,3120185,논현역,107,1.0,7.0,,,12.0,,,,,,,1.0,1.0,,,,,1.0,9.0
5076,20244,D,발달상권,3120184,포이사거리(삼호물산),70,1.0,9.0,,,6.0,,,,,,,,,,,,,,20.0
5077,20244,D,발달상권,3120183,양재천카페거리,5,,1.0,,,,,,,,,,,,,,,,,2.0
5078,20244,D,발달상권,3120182,"양재시민의숲역(양재동꽃시장, aT센터)",26,2.0,1.0,,,3.0,,,,,,,,,,,,,,8.0
5079,20244,D,발달상권,3120181,교육개발원입구사거리,20,3.0,2.0,,,,,,,,,,,,,,,,,11.0
5080,20244,D,발달상권,3120180,양재화물트럭터미널앞,9,,2.0,,,,,,,,,,,,,,,,,3.0
5081,20244,D,발달상권,3120179,양재역,122,2.0,12.0,,1.0,16.0,,,,,,,,,,,,,2.0,15.0
5082,20244,D,발달상권,3120178,신사역,174,2.0,7.0,,1.0,21.0,,,,,,,,4.0,,,,,1.0,8.0
5083,20244,D,발달상권,3120177,신논현역 1번,8,2.0,,,,1.0,,,,,,,,,,,,,,3.0
5084,20244,D,발달상권,3120176,논현역 4번,7,1.0,,,,,,,,,,,,,,,,,,
5085,20244,D,발달상권,3120175,남부터미널역,79,2.0,7.0,,2.0,9.0,,,,,,,,,,,,1.0,1.0,14.0
5086,20244,D,발달상권,3120174,논현역 5번,2,,,,,,,,,,,,,,,,,,,
5087,20244,D,발달상권,3120173,교대역(법원.검찰청),176,1.0,13.0,,2.0,18.0,,,,,,,,,,,,,2.0,21.0
5088,20244,D,발달상권,3120172,교대입구교차로,66,1.0,7.0,,,6.0,,,,,2.0,,,,,,,,,14.0
5089,20244,D,발달상권,3120171,서초3동사거리,40,5.0,2.0,,,3.0,,,,,,,,,,,,,,12.0
5090,20244,D,발달상권,3120170,삼호가든사거리,46,2.0,4.0,,,8.0,,,,,,,,,,,,,,9.0
5091,20244,D,발달상권,3120169,서초역,54,5.0,8.0,,,6.0,,,,,,,,,,,,,1.0,7.0
5092,20244,D,발달상권,3120168,서울고교교차로,15,1.0,2.0,,,2.0,,,,,,,,,,,,,,5.0
5093,20244,D,발달상권,3120167,고속터미널(고속터미널역),93,1.0,8.0,,,13.0,,,,,,,,1.0,,,,,3.0,14.0
5094,20244,D,발달상권,3120166,방배역,91,5.0,4.0,,,12.0,,,,,5.0,,,,,,,,1.0,16.0
5095,20244,D,발달상권,3120165,서래마을카페거리(서래마을),35,1.0,5.0,,,2.0,,,,,,,,,,,,,,10.0
5096,20244,D,발달상권,3120164,내방역,78,2.0,6.0,,1.0,5.0,,,,,3.0,,,,,,,,1.0,18.0
5097,20244,D,발달상권,3120163,사당역 11번(사당역먹자골목),3,1.0,,,,,,,,,,,,,,,,,,
5098,20244,D,발달상권,3120162,방배동카페골목,22,,,,,3.0,,,,,,,,,,,,,,5.0
5099,20244,D,발달상권,3120161,방배동가구거리(사당동가구거리),9,,,,,1.0,,,,,,,,,,,,,,2.0
5100,20244,D,발달상권,3120160,사당역(사당),82,2.0,4.0,,,6.0,,,,,1.0,,,,,,,,2.0,9.0
5101,20244,D,발달상권,3120159,서울대입구역,108,1.0,6.0,,2.0,13.0,,,,,,,,1.0,2.0,,,,1.0,9.0
5102,20244,D,발달상권,3120158,녹두거리(대학동),42,1.0,2.0,,,9.0,,,,,,,,,,,,,,10.0
5103,20244,D,발달상권,3120157,신림역(신림),147,,4.0,,1.0,18.0,,,,,,,,1.0,2.0,,,,1.0,9.0
5104,20244,D,발달상권,3120156,"총신대입구역(이수, 총신대)",149,2.0,7.0,,2.0,18.0,,,,,,,,1.0,2.0,,,,2.0,18.0
5105,20244,D,발달상권,3120155,총신대학교,8,,,,,,,,,,,,,,,,,,,6.0
5106,20244,D,발달상권,3120154,장승배기역,56,3.0,2.0,,,7.0,,,,,,,1.0,,1.0,,,,1.0,13.0
5107,20244,D,발달상권,3120153,노량진역(노량진),71,2.0,6.0,,,10.0,,,,,,,,,2.0,,,,2.0,20.0
5108,20244,D,발달상권,3120152,신대방삼거리역,65,,2.0,,,9.0,,,,,,,,,,,,,1.0,13.0
5109,20244,D,발달상권,3120151,보라매공원,43,1.0,6.0,,,11.0,,,,,,,,,,,,,,10.0
5110,20244,D,발달상권,3120150,63빌딩,7,1.0,3.0,,,1.0,,,,,,,,,,,,,,
5111,20244,D,발달상권,3120149,여의도역(여의도),174,5.0,41.0,,,26.0,,,,,,,,1.0,,,,,2.0,16.0
5112,20244,D,발달상권,3120148,국회의사당역(국회의사당),76,2.0,16.0,,,5.0,,,,,,,,,,,,,1.0,10.0
5113,20244,D,발달상권,3120147,보라매역,50,3.0,1.0,,1.0,6.0,,,,,,,,,,,,,1.0,14.0
5114,20244,D,발달상권,3120146,한강성심병원,15,1.0,3.0,,,4.0,,,,,,,,,,,,,,4.0
5115,20244,D,발달상권,3120145,영등포역(영등포),206,4.0,11.0,1.0,2.0,27.0,,,,,1.0,,,1.0,8.0,,,,,21.0
5116,20244,D,발달상권,3120144,영중로,22,,2.0,,,2.0,,,,,,,,,,,,,,1.0
5117,20244,D,발달상권,3120143,당산역,72,1.0,2.0,,,9.0,,,,,,,,,,,,,2.0,8.0
5118,20244,D,발달상권,3120142,대림역,56,2.0,5.0,1.0,,9.0,,,,,,,,,,,,,2.0,11.0
5119,20244,D,발달상권,3120141,영등포청과시장교차로,13,,,,,1.0,,,,,,,,,4.0,,,,,1.0
5120,20244,D,발달상권,3120140,문래동주민센터,14,1.0,2.0,,,1.0,,,,,,,,,,,,,,3.0
5121,20244,D,발달상권,3120139,대림3동사거리,46,1.0,4.0,,1.0,2.0,1.0,,,,1.0,,,,,,,,,20.0
5122,20244,D,발달상권,3120138,당산2동(영등포우체국),23,3.0,2.0,,,3.0,1.0,,,,,,,,,,,,,6.0
5123,20244,D,발달상권,3120137,문래역(문래로데오거리),14,,,,,4.0,,,,,,,,,,,,,1.0,
5124,20244,D,발달상권,3120136,영등포구청역,51,3.0,3.0,,1.0,5.0,1.0,,,,,,,,2.0,,,,,7.0
5125,20244,D,발달상권,3120135,양평역,5,,,,,,,,,,,,,,,,,,,2.0
5126,20244,D,발달상권,3120134,구로전화국,40,,1.0,,,8.0,1.0,,,,,,,,,,,,,11.0
5127,20244,D,발달상권,3120133,서울시흥동우체국(홈플러스시흥점),30,2.0,2.0,,,4.0,,,,,,,,,,,,,,6.0
5128,20244,D,발달상권,3120132,독산동,109,2.0,7.0,,2.0,11.0,,,,,,,,1.0,1.0,,,,,39.0
5129,20244,D,발달상권,3120131,가산디지털단지,223,7.0,25.0,,,16.0,,,,,,,,1.0,3.0,,,,2.0,85.0
5130,20244,D,발달상권,3120130,구로디지털단지역,52,,1.0,,,7.0,,,,,,,,,1.0,,,,1.0,13.0
5131,20244,D,발달상권,3120129,구로디지털단지,85,5.0,16.0,,,6.0,,,,,,,,,,,,,,21.0
5132,20244,D,발달상권,3120128,신도림역,66,1.0,4.0,,1.0,10.0,,,,,,,,2.0,,,,,2.0,14.0
5133,20244,D,발달상권,3120127,구로구청,24,1.0,3.0,,,2.0,,,,,,,,,,,,,,11.0
5134,20244,D,발달상권,3120126,디지털단지오거리,11,,,,,2.0,,,,,,,,,6.0,,,,,1.0
5135,20244,D,발달상권,3120125,구로역,72,2.0,8.0,,1.0,8.0,,,,1.0,,1.0,8.0,1.0,1.0,,,,1.0,19.0
5136,20244,D,발달상권,3120124,개봉동 현대아파트,69,4.0,2.0,,,9.0,1.0,,,,,,1.0,,,,,,,15.0
5137,20244,D,발달상권,3120123,오류동역,64,1.0,4.0,,,8.0,,,,,,,,,,,,,1.0,12.0
5138,20244,D,발달상권,3120122,강서구청,66,2.0,5.0,,,6.0,,,,,1.0,,,,,,,,,16.0
5139,20244,D,발달상권,3120121,까치산역,42,,1.0,,,5.0,1.0,,,,,,,,,,,,1.0,8.0
5140,20244,D,발달상권,3120120,화곡역,90,,3.0,,1.0,14.0,,,,,,,,1.0,,,,,1.0,15.0
5141,20244,D,발달상권,3120119,발산역(마곡),108,,7.0,,1.0,15.0,,,,,,,,1.0,1.0,,,,1.0,18.0
5142,20244,D,발달상권,3120118,마곡역(마곡),36,,6.0,,,7.0,,,,,,,,,,,,,1.0,10.0
5143,20244,D,발달상권,3120117,강서농산물도매시장,14,,1.0,,,,,,,,,,1.0,,,,,,,10.0
5144,20244,D,발달상권,3120116,송정역,23,,2.0,,,3.0,,,,,,,,,,,,,,6.0
